,Empresa,RMSE_knn,RMSE_xgb,RMSE_ARIMA,RMSE_RF,RMSE_Lasso
88,Coari Part,0.00448775660180253,0.004496340915725261,0.003867518768283112,0.004640004017511737,0.0044963697388595465
89,Coelba,0.002900866469160949,0.0031771752769269145,0.003681373546803183,0.0025437810232819894,0.0031771717235124204
90,Coelce,0.0014264421754125358,0.0014844553922612512,0.0015617814807869896,0.001087913132534153,0.0014844522980764746
91,Cogna ON,0.009669413263372435,0.008718753349900221,0.01127838542894609,0.008350060666780615,0.008718755072967955
92,Comerc,0.002144812391662355,0.0027189047656353492,0.0028519971856118113,0.0027434467911562886,0.002718904095972679
93,Comgas,0.0033505698834496826,0.0032000300179400695,0.003256038852327312,0.0025423253041544523,0.0032000346087297567
94,Compass Gas,0.008348926098358531,0.008436596937390522,0.01038956295183267,0.007910094935708071,0.008436607295054986
95,Conc Rio Ter,7.552098172209656e-05,7.152176468313626e-05,6.636962564560223e-05,5.2541329451704494e-05,7.152396261321631e-05
96,Confab,0.00010354903544486725,0.0001015956620565393,0.00033391340600812526,0.00010109309671681796,0.00010159576350779217
97,Const A Lind,0.00010882119831509459,9.882611314754741e-05,0.0001366255633413374,9.174809955247189e-05,9.882442624609964e-05
98,Contax,0.000766892964352773,0.0006902152593951583,0.0008949724597029069,0.0005877202400410155,0.0006902122633627734
99,Copasa,0.0012004066982606108,0.0014083818319013462,0.0013561247061737347,0.0011018216982773019,0.001408383956573783
