,Nome,Data,EBITDA,LG,DE,GMV,ROA,ROE,FCLA,FCLF
442,Alpargatas,2016-10-01,145867.0,1.4,28.7,4362152.0,2.7,5.0,123810.0,-18384.0
443,Alpargatas,2017-01-01,247949.0,1.6,26.7,5224427.0,4.8,8.1,15346.0,220896.0
444,Alpargatas,2017-04-01,72590.0,1.6,25.5,6249411.0,1.5,2.4,-58252.0,191049.0
445,Alpargatas,2017-07-01,108993.0,1.7,24.9,6895454.0,2.0,3.2,43104.0,197997.0
446,Alpargatas,2017-10-01,56706.0,1.7,32.4,7981233.0,1.2,2.0,197357.0,-409086.0
447,Alpargatas,2018-01-01,168826.0,1.7,26.8,7914180.0,3.0,5.0,147770.0,140937.0
448,Alpargatas,2018-04-01,64000.0,1.7,28.0,5455565.0,0.5,0.8,51943.0,65347.0
449,Alpargatas,2018-07-01,231826.0,1.7,25.9,5708645.0,3.1,5.2,50197.0,218441.0
450,Alpargatas,2018-10-01,116699.0,1.8,24.8,7721707.0,1.8,2.9,-98295.0,43121.0
451,Alpargatas,2019-01-01,134449.0,1.6,23.2,8962603.0,1.0,1.7,103254.0,101832.0
452,Alpargatas,2019-04-01,98228.0,1.6,19.7,11297211.0,0.7,1.2,167990.0,-10811.0
453,Alpargatas,2019-07-01,148850.0,1.6,16.6,14206125.0,1.3,2.2,-38436.0,21600.0
454,Alpargatas,2019-10-01,206293.0,1.7,10.2,17519415.0,2.8,4.6,134161.0,41068.0
455,Alpargatas,2020-01-01,-8764.0,1.6,38.5,12287956.0,0.4,0.8,72915.0,-14184.0
456,Alpargatas,2020-04-01,132138.0,1.4,85.6,15597766.0,0.7,1.5,-151734.0,-129579.0
457,Alpargatas,2020-07-01,135180.0,1.5,56.8,20694966.0,0.0,-0.1,195073.0,169667.0
458,Alpargatas,2020-10-01,153852.0,1.9,8.1,23136438.0,1.3,2.0,80448.0,136387.0
459,Alpargatas,2021-01-01,175345.0,2.0,7.8,19769951.0,2.6,4.0,243265.0,12754.0
460,Alpargatas,2021-04-01,221598.0,1.8,7.5,26919679.0,2.1,3.3,-41676.0,137511.0
461,Alpargatas,2021-07-01,201232.0,1.9,7.3,27968841.0,3.0,4.6,50852.0,-145529.0
462,Alpargatas,2021-10-01,151803.0,0.8,3.2,19529513.0,3.8,8.7,-190142.0,2279058.0
463,Alpargatas,2022-01-01,85202.0,1.5,2.2,16466514.0,0.2,0.4,-1283148.0,-3377009.0
464,Alpargatas,2022-04-01,127582.0,1.9,3.9,12314732.0,0.8,1.1,-1569799.0,-1300682.0
465,Alpargatas,2022-07-01,121931.0,1.8,6.5,13187353.0,0.6,0.8,-185100.0,-124107.0
466,Alpargatas,2022-10-01,29898.0,1.5,22.1,9089555.0,-0.2,-0.4,-389647.0,-1037030.0
467,Alpargatas,2023-01-01,-242145.0,1.4,25.1,5703587.0,-2.5,-3.6,-221038.0,54052.0
468,Alpargatas,2023-04-01,-14721.0,1.4,25.4,6684611.0,-0.7,-1.0,-75859.0,123057.0
469,Alpargatas,2023-07-01,5529.0,1.4,28.2,5590663.0,-0.1,-0.2,125043.0,-521613.0
470,Alpargatas,2023-10-01,-1526399.0,1.4,39.9,6937630.0,-25.4,-43.1,258617.0,-977647.0
471,Alpargatas,2024-01-01,91770.0,1.4,41.6,6620641.0,0.4,0.7,300714.0,-4576.0
472,Alpargatas,2024-04-01,68764.0,1.4,36.3,6395434.0,0.4,0.6,150642.0,147962.0
473,Alpargatas,2024-07-01,115389.0,1.5,34.7,4687548.0,0.9,1.4,223604.0,7431.0
474,Alpargatas,2024-10-01,25128.0,1.4,35.3,4111967.0,0.0,0.1,63509.0,131206.0
478,Alphaville,2020-10-01,-44533.0,0.9,246.7,528484.0,-4.5,-26.2,-27318.0,-227282.0
479,Alphaville,2021-01-01,-45010.0,0.9,295.9,492518.0,-3.1,-21.4,-60487.0,80130.0
480,Alphaville,2021-04-01,-47623.0,0.8,384.5,588784.0,-3.6,-31.8,3037.0,52920.0
481,Alphaville,2021-07-01,-83450.0,0.8,701.0,667497.0,-5.7,-83.9,3882.0,-20501.0
482,Alphaville,2021-10-01,-63711.0,0.7,"7,303.0",627015.0,-6.5,-942.3,-9182.0,66791.0
494,Alupar,2014-01-01,280932.0,1.3,79.8,3734830.0,2.0,4.1,-7362.0,-282534.0
495,Alupar,2014-04-01,265447.0,1.2,81.5,3374470.0,1.9,3.9,126895.0,423961.0
496,Alupar,2014-07-01,240928.0,1.1,102.7,3614015.0,2.5,5.7,103462.0,-290582.0
497,Alupar,2014-10-01,301571.0,1.1,102.5,3674423.0,2.2,5.0,154543.0,366628.0
498,Alupar,2015-01-01,316017.0,1.1,103.5,4020202.0,1.9,4.5,162659.0,171316.0
499,Alupar,2015-04-01,282273.0,1.1,108.5,3464039.0,1.3,3.1,163212.0,-180973.0
500,Alupar,2015-07-01,274057.0,1.0,112.1,3103679.0,1.2,3.0,123701.0,577291.0
501,Alupar,2015-10-01,278430.0,1.0,113.8,2739153.0,1.5,3.6,65174.0,150121.0
502,Alupar,2016-01-01,311213.0,1.0,113.8,3093264.0,1.4,3.5,59853.0,-102450.0
503,Alupar,2016-04-01,351626.0,1.0,104.9,3105762.0,1.9,4.6,146877.0,153768.0
504,Alupar,2016-07-01,306882.0,1.1,103.5,3646105.0,1.1,2.6,200407.0,-318723.0
505,Alupar,2016-10-01,359816.0,1.0,100.2,5365648.0,2.3,5.1,349530.0,389336.0
506,Alupar,2017-01-01,305935.0,1.1,95.0,5207401.0,1.6,3.6,195778.0,266454.0
507,Alupar,2017-04-01,262421.0,1.2,75.9,5432068.0,1.2,2.3,238251.0,-518282.0
508,Alupar,2017-07-01,313971.0,1.2,77.6,5868919.0,1.8,3.6,212912.0,-61432.0
509,Alupar,2017-10-01,287853.0,1.2,85.0,6273239.0,1.8,3.7,212882.0,-218365.0
510,Alupar,2018-01-01,258260.0,1.2,73.0,5765291.0,1.1,2.2,199923.0,438379.0
511,Alupar,2018-04-01,396537.0,1.2,69.0,4997409.0,2.1,4.1,249570.0,367302.0
512,Alupar,2018-07-01,470521.0,1.3,70.3,5532291.0,2.4,4.7,119912.0,-148926.0
513,Alupar,2018-10-01,169503.0,1.2,102.3,6017738.0,0.5,1.1,-157982.0,-1602911.0
514,Alupar,2019-01-01,834814.0,1.2,92.2,6840791.0,4.2,9.4,71971.0,639950.0
515,Alupar,2019-04-01,437398.0,1.3,90.3,7947632.0,1.6,3.5,105072.0,599198.0
516,Alupar,2019-07-01,620614.0,1.3,87.1,8260684.0,2.4,5.4,-287122.0,423856.0
517,Alupar,2019-10-01,664921.0,1.2,113.4,9189510.0,1.8,4.6,-317630.0,-154694.0
518,Alupar,2020-01-01,609764.0,1.2,110.4,8223957.0,1.9,4.8,-183830.0,773092.0
519,Alupar,2020-04-01,422120.0,1.2,106.3,7883319.0,1.0,2.5,-223549.0,870454.0
520,Alupar,2020-07-01,728405.0,1.3,104.4,7550656.0,2.1,5.3,-334323.0,650227.0
521,Alupar,2020-10-01,1693450.0,1.3,100.7,7859908.0,4.6,11.5,-81148.0,1375554.0
522,Alupar,2021-01-01,1108121.0,1.3,95.3,7652185.0,2.8,6.9,33933.0,827635.0
523,Alupar,2021-04-01,1129990.0,1.4,93.4,7686138.0,2.8,6.8,142289.0,637638.0
524,Alupar,2021-07-01,902779.0,1.4,91.9,7155639.0,1.8,4.2,273140.0,459020.0
525,Alupar,2021-10-01,778685.0,1.3,100.9,7097902.0,1.4,3.6,255383.0,200763.0
526,Alupar,2022-01-01,1131543.0,1.3,93.0,8058955.0,2.8,6.9,332237.0,515806.0
527,Alupar,2022-04-01,873129.0,1.3,99.1,7738791.0,1.4,3.4,368991.0,-711470.0
528,Alupar,2022-07-01,487165.0,1.3,103.7,7966800.0,0.9,2.3,239539.0,-316156.0
529,Alupar,2022-10-01,523700.0,1.3,112.6,8162700.0,1.1,3.0,208392.0,526258.0
530,Alupar,2023-01-01,811560.0,1.3,109.6,7916991.0,1.4,3.6,399466.0,284018.0
531,Alupar,2023-04-01,634626.0,1.3,107.7,9186773.0,1.2,3.1,529386.0,226846.0
532,Alupar,2023-07-01,455076.0,1.3,107.0,8864861.0,0.6,1.5,555434.0,776527.0
533,Alupar,2023-10-01,608861.0,1.3,111.2,9604066.0,0.9,2.4,498226.0,671823.0
534,Alupar,2024-01-01,811817.0,1.3,106.6,9388375.0,1.4,3.6,575207.0,442544.0
535,Alupar,2024-04-01,785675.0,1.3,110.8,9528544.0,1.3,3.5,569188.0,358531.0
536,Alupar,2024-07-01,692797.0,1.3,104.3,9811931.0,2.2,5.5,526884.0,-79741.0
537,Alupar,2024-10-01,780502.0,1.3,108.6,8527103.0,1.4,3.6,472467.0,215228.0
538,Ambev S/A,2014-01-01,4052305.0,0.9,6.9,265147596.0,4.1,6.5,741758.0,5127606.0
539,Ambev S/A,2014-04-01,3322509.0,0.9,6.3,246964212.0,3.5,5.3,1510535.0,145184.0
540,Ambev S/A,2014-07-01,4087254.0,0.9,5.8,251793273.0,4.4,6.6,1723328.0,2149151.0
541,Ambev S/A,2014-10-01,6774421.0,0.9,6.0,256873965.0,6.5,10.7,7578932.0,5472267.0
542,Ambev S/A,2015-01-01,5067547.0,0.9,5.8,289917156.0,3.9,6.4,2371374.0,4142587.0
543,Ambev S/A,2015-04-01,3886990.0,0.9,5.8,299817819.0,3.5,5.6,2687499.0,1481723.0
544,Ambev S/A,2015-07-01,4972150.0,0.9,5.9,304502706.0,3.5,6.1,4008221.0,3909772.0
545,Ambev S/A,2015-10-01,7929525.0,0.9,7.2,279978928.0,4.7,8.5,9323216.0,1476815.0
546,Ambev S/A,2016-01-01,5265516.0,0.8,8.1,295370961.0,3.6,5.9,-4601564.0,2384301.0
547,Ambev S/A,2016-04-01,4182818.0,0.8,7.9,299056215.0,2.8,4.7,825993.0,2309080.0
548,Ambev S/A,2016-07-01,3974958.0,0.9,8.6,311165933.0,4.0,6.5,3723191.0,643387.0
549,Ambev S/A,2016-10-01,7189088.0,0.8,11.6,257498089.0,5.8,10.4,6536129.0,6660095.0
550,Ambev S/A,2017-01-01,4328509.0,0.8,10.5,286420914.0,2.8,4.7,1102800.0,-23325.0
551,Ambev S/A,2017-04-01,3916509.0,0.8,9.9,287598393.0,2.5,4.3,1690153.0,2513182.0
552,Ambev S/A,2017-07-01,4526905.0,0.8,6.8,330492470.0,0.2,0.3,3842652.0,856485.0
553,Ambev S/A,2017-10-01,7263858.0,0.8,5.3,334262346.0,3.8,6.9,8221812.0,7172341.0
554,Ambev S/A,2018-01-01,4630880.0,0.9,9.0,378316590.0,3.2,5.2,-2757996.0,-2879066.0
555,Ambev S/A,2018-04-01,4576001.0,0.9,9.1,282636376.0,2.7,4.5,5275348.0,5189952.0
556,Ambev S/A,2018-07-01,4434471.0,1.0,8.3,288308028.0,3.0,4.8,4282770.0,729913.0
557,Ambev S/A,2018-10-01,7372159.0,0.9,4.2,241790810.0,3.7,6.0,7633954.0,4247199.0
558,Ambev S/A,2019-01-01,5100095.0,1.0,8.4,264676928.0,2.8,4.5,1509358.0,711068.0
559,Ambev S/A,2019-04-01,4656606.0,1.0,7.8,281359823.0,2.6,4.2,2411813.0,974418.0
560,Ambev S/A,2019-07-01,4387672.0,1.1,6.1,302806523.0,2.5,3.9,1905678.0,-770434.0
561,Ambev S/A,2019-10-01,6583427.0,1.0,4.9,293678223.0,4.1,6.7,7819074.0,7510669.0
562,Ambev S/A,2020-01-01,4201799.0,1.0,4.8,187538385.0,1.1,1.7,-51357.0,-1681192.0
563,Ambev S/A,2020-04-01,3204099.0,1.0,9.0,222465723.0,1.0,1.7,1023507.0,581289.0
564,Ambev S/A,2020-07-01,4902760.0,1.1,8.6,197297212.0,1.9,3.0,5815491.0,628729.0
565,Ambev S/A,2020-10-01,8787582.0,1.0,6.4,246251420.0,5.5,9.2,7464383.0,12293289.0
566,Ambev S/A,2021-01-01,5243238.0,1.1,6.0,240618929.0,2.0,3.3,1457968.0,-803243.0
567,Ambev S/A,2021-04-01,5194531.0,1.1,3.7,268633338.0,2.4,3.7,176016.0,3471011.0
568,Ambev S/A,2021-07-01,5369239.0,1.2,3.4,240778472.0,2.7,4.2,4742965.0,-821118.0
569,Ambev S/A,2021-10-01,6554204.0,1.1,3.7,242690276.0,2.7,4.5,9143907.0,9470443.0
570,Ambev S/A,2022-01-01,5493290.0,1.1,3.7,242471244.0,2.8,4.4,-333886.0,1684541.0
571,Ambev S/A,2022-04-01,5503699.0,1.2,3.6,210937628.0,2.2,3.5,439494.0,-670857.0
572,Ambev S/A,2022-07-01,5578379.0,1.2,3.3,244624060.0,2.3,3.5,4293269.0,147245.0
573,Ambev S/A,2022-10-01,7039722.0,1.1,4.5,228569992.0,3.7,6.1,9814149.0,12505590.0
574,Ambev S/A,2023-01-01,6402363.0,1.1,4.4,225639807.0,2.8,4.4,-1711909.0,1138905.0
575,Ambev S/A,2023-04-01,5149336.0,1.2,4.6,242656477.0,1.9,3.0,2152507.0,2258672.0
576,Ambev S/A,2023-07-01,6569060.0,1.3,4.1,206390402.0,2.9,4.4,6621367.0,97703.0
577,Ambev S/A,2023-10-01,6942845.0,1.1,4.4,216239935.0,3.4,5.7,11793192.0,11090536.0
578,Ambev S/A,2024-01-01,6513618.0,1.2,4.4,196688074.0,2.8,4.4,-261757.0,-331012.0
579,Ambev S/A,2024-04-01,5767836.0,1.3,3.6,179435737.0,1.7,2.6,2385059.0,-516524.0
580,Ambev S/A,2024-07-01,7081414.0,1.3,3.4,205724529.0,2.4,3.6,6952324.0,804267.0
581,Ambev S/A,2024-10-01,9569152.0,1.2,3.5,184644959.0,3.1,5.0,12455170.0,7784237.0
582,Ambipar,2020-10-01,112783.0,2.1,16.9,2983758.0,1.6,2.1,-51122.0,72042.0
583,Ambipar,2021-01-01,72700.0,1.3,23.5,2823390.0,1.7,2.5,-6203.0,206553.0
584,Ambipar,2021-04-01,97213.0,0.6,151.1,5138569.0,1.1,3.3,-136096.0,-319493.0
585,Ambipar,2021-07-01,161135.0,0.5,190.6,5288774.0,0.9,3.3,252611.0,158335.0
586,Ambipar,2021-10-01,185891.0,0.4,204.5,4763623.0,1.1,4.0,-86501.0,316961.0
587,Ambipar,2022-01-01,203670.0,0.5,312.2,4150383.0,0.8,4.1,-120656.0,-713007.0
588,Ambipar,2022-04-01,220883.0,0.5,321.3,2521852.0,0.1,0.3,68835.0,339351.0
589,Ambipar,2022-07-01,272584.0,0.6,434.9,3086530.0,0.4,2.6,-143663.0,-964578.0
590,Ambipar,2022-10-01,349807.0,0.5,546.5,2360354.0,0.2,1.7,121012.0,-281191.0
591,Ambipar,2023-01-01,169768.0,0.6,390.6,2396493.0,-1.1,-6.2,-210246.0,-423849.0
592,Ambipar,2023-04-01,369807.0,0.6,444.2,2459737.0,0.2,1.4,-193160.0,-48019.0
593,Ambipar,2023-07-01,376024.0,0.5,411.0,2334379.0,0.3,2.0,1215.0,828011.0
594,Ambipar,2023-10-01,400377.0,0.6,273.1,2714430.0,0.9,4.2,93822.0,-153227.0
595,Ambipar,2024-01-01,374479.0,0.6,339.5,2605853.0,-1.7,-8.5,-55928.0,-478217.0
596,Ambipar,2024-04-01,436442.0,0.6,347.1,2095762.0,-0.6,-3.3,165367.0,9835.0
597,Ambipar,2024-07-01,515280.0,0.6,304.5,22884729.0,0.3,1.6,684005.0,286888.0
598,Americanas,2014-01-01,102953.0,0.8,493.4,4402688.0,-0.9,-7.5,-418423.0,-106956.0
599,Americanas,2014-04-01,104842.0,1.0,136.3,4451978.0,-0.9,-2.9,-490101.0,-227677.0
600,Americanas,2014-07-01,127496.0,1.2,57.9,8373145.0,-0.9,-2.0,-683123.0,203019.0
601,Americanas,2014-10-01,181065.0,1.1,62.0,5730192.0,0.3,0.7,-8117.0,320907.0
602,Americanas,2015-01-01,124107.0,1.0,76.0,5096914.0,-0.7,-1.7,-253847.0,-221360.0
603,Americanas,2015-04-01,126725.0,1.0,86.3,5231694.0,-1.1,-2.8,-644689.0,-212256.0
604,Americanas,2015-07-01,87858.0,0.9,111.3,3821231.0,-1.5,-4.4,-620848.0,-329355.0
605,Americanas,2015-10-01,313379.0,0.9,155.2,3918959.0,-1.6,-6.0,633042.0,-429240.0
606,Americanas,2016-01-01,115620.0,0.9,163.9,3679653.0,-1.5,-5.1,-579986.0,335178.0
607,Americanas,2016-04-01,156957.0,1.0,138.8,2418793.0,-1.1,-3.5,-631389.0,-153561.0
608,Americanas,2016-07-01,132373.0,1.0,133.1,5451618.0,-1.5,-4.6,-570002.0,55938.0
609,Americanas,2016-10-01,247972.0,1.0,138.6,3493128.0,-1.0,-3.3,468303.0,-56046.0
610,Americanas,2017-01-01,103402.0,1.0,131.3,4229425.0,-1.7,-4.8,-993900.0,-874005.0
611,Americanas,2017-04-01,131386.0,1.1,143.2,5293824.0,-1.0,-2.8,-61235.0,-776579.0
612,Americanas,2017-07-01,151536.0,1.1,155.5,9587567.0,-0.8,-2.2,47380.0,281296.0
613,Americanas,2017-10-01,196955.0,1.1,159.8,9297309.0,-0.3,-0.9,143340.0,1146.0
614,Americanas,2018-01-01,57060.0,1.0,186.3,11633475.0,-0.9,-3.0,-331678.0,-660032.0
615,Americanas,2018-04-01,75367.0,1.0,187.9,12205167.0,-0.9,-2.9,26492.0,31466.0
616,Americanas,2018-07-01,103380.0,1.0,200.2,12654378.0,-0.8,-2.9,45238.0,-283495.0
617,Americanas,2018-10-01,176508.0,1.0,193.6,19214939.0,-0.5,-1.9,291800.0,372301.0
618,Americanas,2019-01-01,72295.0,1.0,248.2,19306396.0,-1.0,-4.1,-576470.0,-1109371.0
619,Americanas,2019-04-01,98393.0,1.0,248.6,14962228.0,-0.9,-3.9,-26026.0,837020.0
620,Americanas,2019-07-01,136218.0,1.2,141.0,22180981.0,-0.6,-1.8,-3442.0,-1986284.0
621,Americanas,2019-10-01,319453.0,1.2,112.2,32890191.0,0.3,0.9,291716.0,1596052.0
622,Americanas,2020-01-01,102701.0,1.2,120.5,25115005.0,-0.7,-1.9,-421163.0,-395032.0
623,Americanas,2020-04-01,158785.0,1.2,122.0,56011692.0,-0.5,-1.3,66428.0,-119973.0
624,Americanas,2020-07-01,194172.0,1.6,52.6,50355735.0,-0.2,-0.5,-886341.0,-2304774.0
625,Americanas,2020-10-01,326678.0,1.4,81.8,42330870.0,0.1,0.2,510369.0,-2972760.0
626,Americanas,2021-01-01,60011.0,1.5,54.9,34025210.0,-0.8,-1.8,-802915.0,3016635.0
627,Americanas,2021-04-01,292483.0,1.2,95.0,37111283.0,-0.1,-0.1,-1169362.0,-5957531.0
628,Americanas,2021-07-01,725744.0,1.1,85.3,27753268.0,0.6,1.5,-1535307.0,2886868.0
629,Americanas,2021-10-01,978222.0,1.0,77.6,28393540.0,1.1,3.1,-1289069.0,-244919.0
630,Americanas,2022-01-01,780700.0,1.0,92.2,29380329.0,-0.3,-0.9,-1062186.0,-26106.0
631,Americanas,2022-04-01,801404.0,0.9,102.8,12070387.0,-0.2,-0.6,-512098.0,-23280.0
632,Americanas,2022-07-01,570166.0,0.9,141.4,15306122.0,-0.4,-1.4,-2128860.0,-3469360.0
640,Americanas,2024-07-01,546000.0,0.9,30.0,931125.0,55.5,179.8,-2887000.0,-41372860.0
641,Ampla Energ,2014-01-01,249386.0,1.0,59.2,4197092.0,2.3,5.5,1271.0,58824.0
642,Ampla Energ,2014-04-01,113733.0,0.9,62.8,4471668.0,-3.8,-8.8,5784.0,98118.0
643,Ampla Energ,2014-07-01,154693.0,0.9,74.7,4275542.0,0.3,0.7,-38868.0,-244542.0
644,Ampla Energ,2014-10-01,449667.0,0.9,69.7,4275542.0,3.9,9.4,-3660.0,111132.0
645,Ampla Energ,2015-01-01,119926.0,0.9,73.4,4079417.0,0.2,0.6,-127183.0,33054.0
646,Ampla Energ,2015-04-01,20383.0,0.9,87.8,4118642.0,-0.5,-1.3,-316105.0,245292.0
647,Ampla Energ,2015-07-01,89085.0,0.9,94.4,4079417.0,-0.2,-0.5,-36853.0,187430.0
648,Ampla Energ,2015-10-01,138947.0,0.9,106.8,3491039.0,-0.1,-0.2,10120.0,-881757.0
650,Ampla Energ,2016-04-01,15095.0,0.9,129.9,3556745.0,-1.4,-4.7,-2596.0,92348.0
651,Ampla Energ,2016-07-01,58611.0,0.8,135.4,3138016.0,-0.9,-3.1,21373.0,292299.0
652,Ampla Energ,2016-10-01,165429.0,0.8,142.3,4216709.0,-0.3,-1.0,-14475.0,124004.0
653,Ampla Energ,2017-01-01,156937.0,0.8,147.3,4510852.0,-1.0,-3.6,10148.0,-104495.0
654,Ampla Energ,2017-04-01,105326.0,0.8,161.5,4461867.0,-1.0,-4.1,-185091.0,446235.0
656,Ampla Energ,2017-10-01,304960.0,1.0,92.3,4299171.0,1.6,4.5,-38310.0,-748251.0
657,Ampla Energ,2018-01-01,203873.0,1.0,106.3,3802588.0,0.2,0.7,-203073.0,-106543.0
658,Ampla Energ,2018-04-01,219239.0,1.0,106.6,3599294.0,0.3,0.9,83372.0,-398962.0
659,Ampla Energ,2018-07-01,223007.0,1.0,107.3,3347677.0,0.2,0.6,-43204.0,109955.0
660,Ampla Energ,2018-10-01,316221.0,1.0,103.3,4315821.0,1.0,2.7,-14642.0,1087570.0
661,Ampla Energ,2019-01-01,290910.0,1.0,108.6,3815919.0,0.1,0.4,-266672.0,-148720.0
662,Ampla Energ,2019-04-01,197772.0,1.0,128.5,3662615.0,0.3,1.1,-77247.0,-1045387.0
663,Ampla Energ,2019-07-01,291327.0,1.0,111.7,3282690.0,1.1,3.2,162405.0,499218.0
664,Ampla Energ,2019-10-01,308702.0,1.1,109.0,3299353.0,1.1,3.1,19652.0,685453.0
665,Ampla Energ,2020-01-01,218294.0,1.1,119.1,2499510.0,0.2,0.6,-287159.0,50991.0
666,Ampla Energ,2020-04-01,224315.0,1.1,124.3,2666144.0,0.2,0.8,-32965.0,-789532.0
667,Ampla Energ,2020-07-01,200043.0,1.1,135.1,2666144.0,-0.5,-1.5,85391.0,-432331.0
668,Ampla Energ,2020-10-01,137223.0,1.1,128.4,3316017.0,0.5,1.5,172016.0,-251259.0
669,Ampla Energ,2021-01-01,175442.0,1.1,128.6,2681141.0,0.4,1.3,-410133.0,972455.0
670,Ampla Energ,2021-04-01,67215.0,1.1,129.2,4149187.0,-0.4,-1.7,-278740.0,-19991.0
671,Ampla Energ,2021-07-01,68181.0,1.1,151.1,3832582.0,-0.1,-0.3,-560444.0,-1201262.0
672,Ampla Energ,2021-10-01,710702.0,1.1,161.0,3832582.0,0.7,3.0,-619455.0,1957704.0
673,Ampla Energ,2022-01-01,359964.0,1.2,98.7,5284620.0,0.2,0.8,-544032.0,-995359.0
676,Ampla Energ,2022-10-01,644231.0,1.2,98.8,3240433.0,0.7,2.3,-285552.0,-961500.0
677,Ampla Energ,2023-01-01,467808.0,1.2,106.2,3189989.0,0.0,-0.1,-14880.0,697828.0
678,Ampla Energ,2023-04-01,347951.0,1.2,96.9,3463828.0,-0.1,-0.2,38200.0,101987.0
680,Ampla Energ,2023-10-01,360519.0,1.2,111.4,3759718.0,-0.2,-0.7,-495477.0,889667.0
681,Ampla Energ,2024-01-01,473474.0,1.2,117.8,3048420.0,0.2,0.5,22017.0,813270.0
682,Ampla Energ,2024-04-01,343643.0,1.2,121.2,2464140.0,-0.4,-1.2,23613.0,174797.0
683,Ampla Energ,2024-07-01,440795.0,1.3,111.2,4185972.0,0.0,0.0,-191368.0,-2568147.0
684,Ampla Energ,2024-10-01,551388.0,1.5,56.1,2946665.0,3.6,8.4,-45706.0,-781157.0
685,Anima,2014-01-01,41801.0,1.7,28.1,1780798.0,4.8,8.3,19364.0,-11005.0
686,Anima,2014-04-01,24636.0,1.7,26.0,2467746.0,3.0,5.1,4468.0,-4994.0
687,Anima,2014-07-01,46675.0,1.0,22.8,2452002.0,4.4,7.4,-271898.0,-16525.0
688,Anima,2014-10-01,29604.0,1.1,21.6,2929309.0,4.7,7.5,-20218.0,87050.0
689,Anima,2015-01-01,68538.0,1.2,18.4,1261220.0,6.4,9.7,-2851.0,-9779.0
690,Anima,2015-04-01,-14369.0,1.1,23.1,1802335.0,-2.5,-3.8,-67285.0,20540.0
691,Anima,2015-07-01,40066.0,1.1,55.1,802971.0,2.5,4.5,25780.0,-140149.0
692,Anima,2015-10-01,3297.0,1.1,55.2,1139776.0,-0.5,-0.9,-48101.0,152793.0
693,Anima,2016-01-01,62479.0,1.0,54.1,814632.0,3.9,7.7,-19642.0,6761.0
694,Anima,2016-04-01,22648.0,0.9,64.8,1151790.0,-0.1,-0.2,-1821.0,-78918.0
695,Anima,2016-07-01,24120.0,0.8,55.9,992508.0,0.4,0.8,92076.0,41183.0
696,Anima,2016-10-01,-11037.0,0.8,59.4,1090775.0,-2.6,-5.7,-8172.0,40777.0
697,Anima,2017-01-01,69496.0,0.9,52.3,1072257.0,3.5,7.2,13764.0,8437.0
698,Anima,2017-04-01,26712.0,0.9,51.2,1306675.0,1.0,2.1,-11946.0,35032.0
699,Anima,2017-07-01,29061.0,0.8,40.2,1842377.0,0.7,1.4,91903.0,-90694.0
700,Anima,2017-10-01,12193.0,0.8,39.6,2257111.0,0.8,1.6,-12708.0,56361.0
701,Anima,2018-01-01,59669.0,0.8,34.9,2018639.0,2.9,5.4,3169.0,2165.0
702,Anima,2018-04-01,22946.0,0.8,56.6,1189503.0,-0.2,-0.4,89775.0,-119518.0
703,Anima,2018-07-01,4878.0,0.7,58.4,1063562.0,-1.1,-2.4,-9700.0,53671.0
704,Anima,2018-10-01,5483.0,0.7,59.6,1319748.0,-1.2,-2.7,-31355.0,41590.0
705,Anima,2019-01-01,91777.0,0.4,129.4,1451741.0,1.9,5.4,-1681.0,64916.0
706,Anima,2019-07-01,61159.0,0.3,147.2,1604684.0,-0.1,-0.4,-85859.0,114267.0
707,Anima,2019-10-01,41831.0,0.4,180.4,2361930.0,-1.2,-4.1,65439.0,-154165.0
708,Anima,2020-01-01,52098.0,0.9,73.5,2035643.0,-0.6,-1.1,-83815.0,-925309.0
709,Anima,2020-04-01,84573.0,0.8,72.4,2579438.0,0.3,0.6,117122.0,156484.0
710,Anima,2020-07-01,78451.0,0.8,80.0,2750746.0,0.0,0.1,-95238.0,-40369.0
711,Anima,2020-10-01,52882.0,1.1,52.1,4767612.0,-0.7,-1.3,59613.0,-639203.0
712,Anima,2021-01-01,137995.0,0.9,56.5,3973010.0,1.0,2.0,33259.0,307992.0
713,Anima,2021-04-01,149562.0,0.3,189.8,5502065.0,0.0,0.2,696729.0,2141713.0
714,Anima,2021-07-01,293371.0,0.3,197.7,3561801.0,0.1,0.6,-3463476.0,-3845668.0
715,Anima,2021-10-01,139451.0,0.2,209.7,3305079.0,-1.5,-6.3,3429976.0,3923077.0
716,Anima,2022-01-01,328812.0,0.4,158.0,2769338.0,-0.8,-2.6,59741.0,-623382.0
717,Anima,2022-04-01,246555.0,0.4,164.1,1473598.0,-0.4,-1.5,24132.0,752936.0
718,Anima,2022-07-01,260381.0,0.3,164.4,2286385.0,-0.3,-0.9,133740.0,284830.0
719,Anima,2022-10-01,115359.0,0.4,175.4,1457581.0,1.6,5.3,-215901.0,-299409.0
720,Anima,2023-01-01,295513.0,0.4,174.3,946398.0,-0.4,-1.3,4037.0,787946.0
721,Anima,2023-04-01,263242.0,0.4,168.8,1579843.0,-0.6,-1.9,121926.0,-23299.0
722,Anima,2023-07-01,275565.0,0.4,169.2,1158542.0,-0.1,-0.4,196485.0,151019.0
723,Anima,2023-10-01,225013.0,0.3,178.5,1683145.0,-1.1,-3.6,-24311.0,242409.0
724,Anima,2024-01-01,375874.0,0.3,152.0,1849195.0,1.1,3.3,112151.0,553930.0
