Nome,Data,FCLA
Sanepar,2024-10-01,179143.0
Sansuy,2014-01-01,-5511.0
Sansuy,2014-04-01,2963.0
Sansuy,2014-07-01,13372.0
Sansuy,2014-10-01,-1681.0
Sansuy,2015-01-01,-1569.0
Sansuy,2015-04-01,1490.0
Sansuy,2015-07-01,-8501.0
Sansuy,2015-10-01,6936.0
Sansuy,2016-01-01,796.0
Sansuy,2016-04-01,789.0
Sansuy,2016-07-01,-3020.0
Sansuy,2016-10-01,7787.0
Sansuy,2017-01-01,4491.0
Sansuy,2017-04-01,1933.0
Sansuy,2017-07-01,-1576.0
Sansuy,2017-10-01,1640.0
Sansuy,2018-01-01,-1750.0
Sansuy,2018-04-01,-2689.0
Sansuy,2018-07-01,-3140.0
Sansuy,2018-10-01,4962.0
Sansuy,2019-01-01,-454.0
Sansuy,2019-04-01,4987.0
Sansuy,2019-07-01,5962.0
Sansuy,2019-10-01,386.0
Sansuy,2020-01-01,5171.0
Sansuy,2020-04-01,10625.0
Sansuy,2020-07-01,-9483.0
Sansuy,2020-10-01,-9226.0
Sansuy,2021-01-01,-5478.0
Sansuy,2021-04-01,17598.0
Sansuy,2021-07-01,-7221.0
Sansuy,2021-10-01,18730.0
Sansuy,2022-01-01,-5937.0
Sansuy,2022-04-01,12285.0
Sansuy,2022-07-01,5852.0
Sansuy,2022-10-01,5036.0
Sansuy,2023-01-01,-1880.0
Sansuy,2023-04-01,9209.0
Sansuy,2023-07-01,10270.0
Sansuy,2023-10-01,-9096.0
Sansuy,2024-01-01,3200.0
Sansuy,2024-04-01,4101.0
Sansuy,2024-07-01,7595.0
Sansuy,2024-10-01,-18960.0
Santanense,2014-01-01,-11757.0
Santanense,2014-04-01,-12313.0
Santanense,2014-07-01,-7728.0
Santanense,2014-10-01,2257.0
Santanense,2015-01-01,11527.0
Santanense,2015-04-01,2236.0
Santanense,2015-07-01,-3191.0
Santanense,2015-10-01,-23988.0
Santanense,2016-01-01,7677.0
Santanense,2016-04-01,-6785.0
Santanense,2016-07-01,22382.0
Santanense,2016-10-01,-8320.0
Santanense,2017-01-01,25155.0
Santanense,2017-04-01,892.0
Santanense,2017-07-01,7352.0
Santanense,2017-10-01,-6128.0
Santanense,2018-01-01,16764.0
Santanense,2018-04-01,-18701.0
Santanense,2018-07-01,-56534.0
Santanense,2018-10-01,-59341.0
Santanense,2019-01-01,7751.0
Santanense,2019-04-01,12908.0
Santanense,2019-07-01,11298.0
Santanense,2019-10-01,23960.0
Santanense,2020-01-01,-11992.0
Santanense,2020-04-01,14198.0
Santanense,2020-07-01,18057.0
Santanense,2020-10-01,-21167.0
Santanense,2021-01-01,34745.0
Santanense,2021-04-01,26304.0
Santanense,2021-07-01,17808.0
Santanense,2021-10-01,6798.0
Santanense,2022-01-01,-17046.0
Santanense,2022-04-01,28338.0
Santanense,2022-07-01,22170.0
Santanense,2022-10-01,8792.0
Santanense,2023-01-01,6688.0
Santanense,2023-04-01,-13418.0
Santanense,2023-07-01,-54379.0
Santanense,2023-10-01,7823.0
Santanense,2024-01-01,18559.0
Santos Brp,2014-01-01,52297.0
Santos Brp,2014-04-01,53813.0
Santos Brp,2014-07-01,76733.0
Santos Brp,2014-10-01,54313.0
Santos Brp,2015-01-01,45621.0
Santos Brp,2015-04-01,21958.0
Santos Brp,2015-07-01,47917.0
Santos Brp,2015-10-01,25281.0
Santos Brp,2016-01-01,28454.0
Santos Brp,2016-04-01,7846.0
Santos Brp,2016-07-01,35501.0
Santos Brp,2016-10-01,37183.0
Santos Brp,2017-01-01,25210.0
Santos Brp,2017-04-01,21130.0
Santos Brp,2017-07-01,9311.0
Santos Brp,2017-10-01,45710.0
Santos Brp,2018-01-01,-3942.0
Santos Brp,2018-04-01,4310.0
Santos Brp,2018-07-01,14436.0
Santos Brp,2018-10-01,-10749.0
Santos Brp,2019-01-01,6151.0
Santos Brp,2019-04-01,-43379.0
Santos Brp,2019-07-01,25107.0
Santos Brp,2019-10-01,-8374.0
Santos Brp,2020-01-01,-39519.0
Santos Brp,2020-04-01,-2061.0
Santos Brp,2020-07-01,-19011.0
Santos Brp,2020-10-01,-12930.0
Santos Brp,2021-01-01,20844.0
Santos Brp,2021-04-01,37575.0
Santos Brp,2021-07-01,30893.0
Santos Brp,2021-10-01,59945.0
Santos Brp,2022-01-01,93046.0
Santos Brp,2022-04-01,63547.0
Santos Brp,2022-07-01,82162.0
Santos Brp,2022-10-01,148222.0
Santos Brp,2023-01-01,15066.0
Santos Brp,2023-04-01,45877.0
Santos Brp,2023-07-01,139751.0
Santos Brp,2023-10-01,-31393.0
Santos Brp,2024-01-01,85351.0
Santos Brp,2024-04-01,167216.0
Santos Brp,2024-07-01,366992.0
Santos Brp,2024-10-01,85901.0
Sao Carlos,2014-01-01,6807.0
Sao Carlos,2014-04-01,-11290.0
Sao Carlos,2014-07-01,-10832.0
Sao Carlos,2014-10-01,-59644.0
Sao Carlos,2015-01-01,30136.0
Sao Carlos,2015-04-01,-55363.0
Sao Carlos,2015-07-01,119639.0
Sao Carlos,2015-10-01,63297.0
Sao Carlos,2016-01-01,-20146.0
Sao Carlos,2016-04-01,18826.0
Sao Carlos,2016-07-01,-37371.0
Sao Carlos,2016-10-01,-112.0
Sao Carlos,2017-01-01,-15002.0
Sao Carlos,2017-04-01,744.0
Sao Carlos,2017-07-01,43047.0
Sao Carlos,2017-10-01,150382.0
Sao Carlos,2018-01-01,168140.0
Sao Carlos,2018-04-01,22360.0
Sao Carlos,2018-07-01,3538.0
Sao Carlos,2018-10-01,23968.0
Sao Carlos,2019-01-01,-10188.0
Sao Carlos,2019-04-01,52369.0
Sao Carlos,2019-07-01,-64018.0
Sao Carlos,2019-10-01,-132579.0
Sao Carlos,2020-01-01,9356.0
Sao Carlos,2020-04-01,20605.0
Sao Carlos,2020-07-01,106345.0
Sao Carlos,2020-10-01,-14324.0
Sao Carlos,2021-01-01,-26791.0
Sao Carlos,2021-04-01,27868.0
Sao Carlos,2021-07-01,-85783.0
Sao Carlos,2021-10-01,-553586.0
Sao Carlos,2022-01-01,-88884.0
Sao Carlos,2022-04-01,-28076.0
Sao Carlos,2022-07-01,-13821.0
Sao Carlos,2022-10-01,67775.0
Sao Carlos,2023-01-01,18975.0
Sao Carlos,2023-04-01,162222.0
Sao Carlos,2023-07-01,51298.0
Sao Carlos,2023-10-01,288774.0
Sao Carlos,2024-01-01,21789.0
Sao Carlos,2024-04-01,49905.0
Sao Carlos,2024-07-01,16629.0
Sao Carlos,2024-10-01,245789.0
Sao Martinho,2014-01-01,1079.0
Sao Martinho,2014-04-01,-39238.0
Sao Martinho,2014-07-01,-61417.0
Sao Martinho,2014-10-01,-202630.0
Sao Martinho,2015-01-01,417392.0
Sao Martinho,2015-04-01,-166892.0
Sao Martinho,2015-07-01,27392.0
Sao Martinho,2015-10-01,-88649.0
Sao Martinho,2016-01-01,231756.0
Sao Martinho,2016-04-01,-207543.0
Sao Martinho,2016-07-01,-21395.0
Sao Martinho,2016-10-01,-97918.0
Sao Martinho,2017-01-01,377578.0
Sao Martinho,2017-04-01,-73697.0
Sao Martinho,2017-07-01,-76241.0
Sao Martinho,2017-10-01,-83556.0
Sao Martinho,2018-01-01,555391.0
Sao Martinho,2018-04-01,-36191.0
Sao Martinho,2018-07-01,-191018.0
Sao Martinho,2018-10-01,-89915.0
Sao Martinho,2019-01-01,684697.0
Sao Martinho,2019-04-01,-94099.0
Sao Martinho,2019-07-01,-203472.0
Sao Martinho,2019-10-01,174351.0
Sao Martinho,2020-01-01,690549.0
Sao Martinho,2020-04-01,52586.0
Sao Martinho,2020-07-01,343104.0
Sao Martinho,2020-10-01,39509.0
Sao Martinho,2021-01-01,333560.0
Sao Martinho,2021-04-01,170327.0
Sao Martinho,2021-07-01,-160966.0
Sao Martinho,2021-10-01,588589.0
Sao Martinho,2022-01-01,375323.0
Sao Martinho,2022-04-01,-6006.0
Sao Martinho,2022-07-01,-631005.0
Sao Martinho,2022-10-01,484844.0
Sao Martinho,2023-01-01,562193.0
Sao Martinho,2023-04-01,9247.0
Sao Martinho,2023-07-01,-289183.0
Sao Martinho,2023-10-01,-223099.0
Sao Martinho,2024-01-01,1783279.0
Sao Martinho,2024-04-01,-208623.0
Sao Martinho,2024-07-01,-147539.0
Sao Martinho,2024-10-01,-139561.0
Schulz,2014-01-01,18415.0
Schulz,2014-04-01,14524.0
Schulz,2014-07-01,29342.0
Schulz,2014-10-01,24887.0
Schulz,2015-01-01,24121.0
Schulz,2015-04-01,6427.0
Schulz,2015-07-01,71448.0
Schulz,2015-10-01,8280.0
Schulz,2016-01-01,23671.0
Schulz,2016-04-01,27964.0
Schulz,2016-07-01,21219.0
Schulz,2016-10-01,-8875.0
Schulz,2017-01-01,20230.0
Schulz,2017-04-01,-7218.0
Schulz,2017-07-01,-1921.0
Schulz,2017-10-01,-10554.0
Schulz,2018-01-01,-32688.0
Schulz,2018-04-01,6584.0
Schulz,2018-07-01,-4680.0
Schulz,2018-10-01,-18652.0
Schulz,2019-01-01,-7840.0
Schulz,2019-04-01,-10030.0
Schulz,2019-07-01,51098.0
Schulz,2019-10-01,-8965.0
Schulz,2020-01-01,69821.0
Schulz,2020-04-01,66388.0
Schulz,2020-07-01,254.0
Schulz,2020-10-01,-68077.0
Schulz,2021-01-01,-34604.0
Schulz,2021-04-01,-79596.0
Schulz,2021-07-01,48110.0
Schulz,2021-10-01,-84449.0
Schulz,2022-01-01,-13890.0
Schulz,2022-04-01,80271.0
Schulz,2022-07-01,75812.0
Schulz,2022-10-01,184168.0
Schulz,2023-01-01,90429.0
Schulz,2023-04-01,61044.0
Schulz,2023-07-01,108232.0
Schulz,2023-10-01,137511.0
Schulz,2024-01-01,50136.0
Schulz,2024-04-01,118816.0
Schulz,2024-07-01,50182.0
Sequoia Log,2020-01-01,-31104.0
Sequoia Log,2020-04-01,4587.0
Sequoia Log,2020-07-01,-1057.0
Sequoia Log,2020-10-01,-45068.0
Sequoia Log,2021-01-01,-69450.0
Sequoia Log,2021-04-01,-193429.0
Sequoia Log,2021-07-01,-60106.0
Sequoia Log,2021-10-01,-25419.0
Sequoia Log,2022-01-01,-844.0
Sequoia Log,2022-04-01,23572.0
Sequoia Log,2022-07-01,-44923.0
Sequoia Log,2022-10-01,-13051.0
Sequoia Log,2023-01-01,-110527.0
Sequoia Log,2023-04-01,-73307.0
Sequoia Log,2023-07-01,-56624.0
Sequoia Log,2023-10-01,-61919.0
Sequoia Log,2024-01-01,-30105.0
Sequoia Log,2024-04-01,25904.0
Sequoia Log,2024-07-01,-47618.0
Ser Educa,2014-01-01,6787.0
Ser Educa,2014-04-01,-16560.0
Ser Educa,2014-07-01,15628.0
Ser Educa,2014-10-01,-124383.0
Ser Educa,2015-01-01,-90920.0
Ser Educa,2015-04-01,-1068.0
Ser Educa,2015-07-01,52845.0
Ser Educa,2015-10-01,-1650.0
Ser Educa,2016-01-01,-52996.0
Ser Educa,2016-04-01,59840.0
Ser Educa,2016-07-01,128285.0
Ser Educa,2016-10-01,42870.0
Ser Educa,2017-01-01,-56463.0
Ser Educa,2017-04-01,62085.0
Ser Educa,2017-07-01,117199.0
Ser Educa,2017-10-01,84863.0
Ser Educa,2018-01-01,-52235.0
Ser Educa,2018-04-01,39550.0
Ser Educa,2018-07-01,201518.0
Ser Educa,2018-10-01,65247.0
Ser Educa,2019-01-01,-39078.0
Ser Educa,2019-04-01,-11638.0
Ser Educa,2019-07-01,98519.0
Ser Educa,2019-10-01,-188069.0
Ser Educa,2020-01-01,-89376.0
Ser Educa,2020-04-01,48427.0
Ser Educa,2020-07-01,41352.0
Ser Educa,2020-10-01,17014.0
Ser Educa,2021-01-01,-41688.0
Ser Educa,2021-04-01,-81148.0
Ser Educa,2021-07-01,18283.0
Ser Educa,2021-10-01,-31684.0
Ser Educa,2022-01-01,-212081.0
Ser Educa,2022-04-01,736.0
Ser Educa,2022-07-01,-16131.0
Ser Educa,2022-10-01,-29593.0
Ser Educa,2023-01-01,14776.0
Ser Educa,2023-04-01,14474.0
Ser Educa,2023-07-01,242.0
Ser Educa,2023-10-01,-13863.0
Ser Educa,2024-01-01,-14546.0
Ser Educa,2024-04-01,3892.0
Ser Educa,2024-07-01,47156.0
Serena,2014-01-01,-8543.0
Serena,2014-04-01,-76494.0
Serena,2014-07-01,5197.0
Serena,2014-10-01,-4432.0
Serena,2015-01-01,12367.0
Serena,2015-04-01,-17376.0
Serena,2015-07-01,10880.0
Serena,2015-10-01,12653.0
Serena,2016-01-01,9316.0
Serena,2016-04-01,13996.0
Serena,2016-07-01,20804.0
Serena,2016-10-01,17759.0
Serena,2017-01-01,17023.0
Serena,2017-04-01,-8477.0
Serena,2017-07-01,42375.0
Serena,2017-10-01,-276634.0
Serena,2018-01-01,33092.0
Serena,2018-04-01,27819.0
Serena,2018-07-01,29856.0
Serena,2019-01-01,17644.0
Serena,2019-04-01,17373.0
Serena,2019-07-01,90797.0
Serena,2019-10-01,62330.0
Serena,2020-01-01,-110184.0
Serena,2020-04-01,8763.0
Serena,2020-07-01,-32092.0
Serena,2020-10-01,-857844.0
Serena,2021-01-01,70691.0
Serena,2021-04-01,-66774.0
Serena,2021-07-01,28937.0
Serena,2022-01-01,-168238.0
Serena,2022-04-01,-600463.0
Serena,2022-07-01,-703847.0
Serena,2022-10-01,-1096912.0
Serena,2023-01-01,-394888.0
Serena,2023-04-01,-906367.0
Serena,2023-07-01,-297335.0
Serena,2023-10-01,-357611.0
Serena,2024-01-01,-177935.0
Serena,2024-04-01,-96857.0
Serena,2024-07-01,68340.0
Serena,2024-10-01,223828.0
Sid Nacional,2014-01-01,271626.0
Sid Nacional,2014-04-01,-643147.0
Sid Nacional,2014-07-01,-329213.0
Sid Nacional,2014-10-01,31520.0
Sid Nacional,2015-01-01,1770633.0
Sid Nacional,2015-04-01,-1203450.0
Sid Nacional,2015-07-01,-623707.0
Sid Nacional,2015-10-01,1247774.0
Sid Nacional,2016-01-01,-1269288.0
Sid Nacional,2016-04-01,-449147.0
Sid Nacional,2016-07-01,312912.0
Sid Nacional,2016-10-01,191028.0
Sid Nacional,2017-01-01,-293090.0
Sid Nacional,2017-04-01,-625576.0
Sid Nacional,2017-07-01,296639.0
Sid Nacional,2017-10-01,133775.0
Sid Nacional,2018-01-01,235947.0
Sid Nacional,2018-04-01,75899.0
Sid Nacional,2018-07-01,475988.0
Sid Nacional,2018-10-01,-117871.0
Sid Nacional,2019-01-01,872391.0
Sid Nacional,2019-04-01,278015.0
Sid Nacional,2019-07-01,1176398.0
Sid Nacional,2019-10-01,119360.0
Sid Nacional,2020-01-01,113235.0
Sid Nacional,2020-04-01,1096906.0
Sid Nacional,2020-07-01,3188023.0
Sid Nacional,2020-10-01,3362674.0
Sid Nacional,2021-01-01,6246992.0
Sid Nacional,2021-04-01,3995692.0
Sid Nacional,2021-07-01,4326641.0
Sid Nacional,2021-10-01,-500266.0
Sid Nacional,2022-01-01,-4560652.0
Sid Nacional,2022-04-01,1299208.0
Sid Nacional,2022-07-01,-2630912.0
Sid Nacional,2022-10-01,-3964320.0
Sid Nacional,2023-01-01,-181725.0
Sid Nacional,2023-04-01,54043.0
Sid Nacional,2023-07-01,3034950.0
Sid Nacional,2023-10-01,91984.0
Sid Nacional,2024-01-01,-1400170.0
Sid Nacional,2024-04-01,910318.0
Sid Nacional,2024-07-01,2156570.0
Sid Nacional,2024-10-01,5909238.0
Simpar,2014-01-01,81620.0
Simpar,2014-04-01,-200786.0
Simpar,2014-07-01,206471.0
Simpar,2014-10-01,-472496.0
Simpar,2015-01-01,196354.0
Simpar,2015-04-01,98282.0
Simpar,2015-07-01,706425.0
Simpar,2015-10-01,-258403.0
Simpar,2016-01-01,670134.0
Simpar,2016-04-01,-807141.0
Simpar,2016-07-01,229486.0
Simpar,2016-10-01,570527.0
Simpar,2017-01-01,-401299.0
Simpar,2017-04-01,-547040.0
Simpar,2017-07-01,-1350734.0
Simpar,2017-10-01,324155.0
Simpar,2018-01-01,-1529474.0
Simpar,2018-04-01,-219451.0
Simpar,2018-07-01,-214416.0
Simpar,2018-10-01,-573549.0
Simpar,2019-01-01,-71211.0
Simpar,2019-04-01,-724952.0
Simpar,2019-07-01,-1580558.0
Simpar,2019-10-01,160120.0
Simpar,2020-01-01,-1052381.0
Simpar,2020-04-01,-444527.0
Simpar,2020-07-01,357147.0
Simpar,2020-10-01,-1422876.0
Simpar,2021-01-01,-4673932.0
Simpar,2021-04-01,1027201.0
Simpar,2021-07-01,-4058953.0
Simpar,2021-10-01,-7476405.0
Simpar,2022-01-01,1627347.0
Simpar,2022-04-01,-1872951.0
Simpar,2022-07-01,-6460708.0
Simpar,2022-10-01,-1931271.0
Simpar,2023-01-01,2258054.0
Simpar,2023-04-01,-777169.0
Simpar,2023-07-01,-1359974.0
Simpar,2023-10-01,-2895300.0
Simpar,2024-01-01,-2812505.0
Simpar,2024-04-01,-393413.0
Simpar,2024-07-01,-2208853.0
Smart Fit,2017-01-01,-41919.0
Smart Fit,2017-04-01,-44495.0
Smart Fit,2017-07-01,-61201.0
Smart Fit,2017-10-01,-34759.0
Smart Fit,2018-01-01,-78557.0
Smart Fit,2018-04-01,-99289.0
Smart Fit,2018-07-01,-117776.0
Smart Fit,2018-10-01,-126651.0
Smart Fit,2019-01-01,-27382.0
Smart Fit,2019-07-01,-494485.0
Smart Fit,2019-10-01,-41077.0
Smart Fit,2020-01-01,-159324.0
Smart Fit,2020-04-01,-224221.0
Smart Fit,2020-07-01,-316962.0
Smart Fit,2020-10-01,-37440.0
Smart Fit,2021-01-01,-128410.0
Smart Fit,2021-04-01,-40187.0
Smart Fit,2021-07-01,-54490.0
Smart Fit,2021-10-01,-302372.0
Smart Fit,2022-01-01,-108985.0
Smart Fit,2022-04-01,-208602.0
Smart Fit,2022-07-01,-20293.0
Smart Fit,2022-10-01,-154204.0
Smart Fit,2023-01-01,151087.0
Smart Fit,2023-04-01,-54026.0
Smart Fit,2023-07-01,14314.0
Smart Fit,2023-10-01,-241401.0
Smart Fit,2024-01-01,-107588.0
Smart Fit,2024-04-01,-12743.0
Smart Fit,2024-07-01,-42521.0
Smart Fit,2024-10-01,-848624.0
Sondotecnica,2014-01-01,-3586.0
Sondotecnica,2014-04-01,29023.0
Sondotecnica,2014-07-01,4096.0
Sondotecnica,2014-10-01,1315.0
Sondotecnica,2015-01-01,-7625.0
Sondotecnica,2015-04-01,2022.0
Sondotecnica,2015-07-01,-159.0
Sondotecnica,2015-10-01,2128.0
Sondotecnica,2016-01-01,-4300.0
Sondotecnica,2016-04-01,1372.0
Sondotecnica,2016-07-01,1687.0
Sondotecnica,2016-10-01,-4046.0
Sondotecnica,2017-01-01,-4624.0
Sondotecnica,2017-04-01,1547.0
Sondotecnica,2017-07-01,2615.0
Sondotecnica,2017-10-01,6195.0
Sondotecnica,2018-01-01,-1803.0
Sondotecnica,2018-04-01,-2446.0
Sondotecnica,2018-07-01,5757.0
Sondotecnica,2018-10-01,208.0
Sondotecnica,2019-01-01,-1293.0
Sondotecnica,2019-07-01,8937.0
Sondotecnica,2019-10-01,-2089.0
Sondotecnica,2020-01-01,3535.0
Sondotecnica,2020-04-01,1275.0
Sondotecnica,2020-07-01,2665.0
Sondotecnica,2020-10-01,2241.0
Sondotecnica,2021-01-01,-3087.0
Sondotecnica,2021-04-01,19727.0
Sondotecnica,2021-07-01,1524.0
Sondotecnica,2021-10-01,1869.0
Sondotecnica,2022-01-01,-3832.0
Sondotecnica,2022-04-01,10141.0
Sondotecnica,2022-07-01,8269.0
Sondotecnica,2022-10-01,8947.0
Sondotecnica,2023-01-01,2128.0
Sondotecnica,2023-04-01,2807.0
Sondotecnica,2023-07-01,298.0
Sondotecnica,2023-10-01,5493.0
Sondotecnica,2024-01-01,7793.0
Sondotecnica,2024-04-01,-2671.0
Sondotecnica,2024-07-01,4120.0
Springs,2014-01-01,-12161.0
Springs,2014-04-01,10335.0
Springs,2014-07-01,-32430.0
Springs,2014-10-01,-17191.0
Springs,2015-01-01,31990.0
Springs,2015-04-01,-89261.0
Springs,2015-07-01,-11192.0
Springs,2015-10-01,-45657.0
Springs,2016-01-01,-35900.0
Springs,2016-04-01,-61318.0
Springs,2016-07-01,-27925.0
Springs,2016-10-01,69067.0
Springs,2017-01-01,8029.0
Springs,2017-04-01,-3859.0
Springs,2017-07-01,-25016.0
Springs,2017-10-01,58214.0
Springs,2018-01-01,-49204.0
Springs,2018-04-01,33671.0
Springs,2018-07-01,-39125.0
Springs,2019-01-01,281799.0
Springs,2019-04-01,-56785.0
Springs,2019-07-01,21502.0
Springs,2019-10-01,2367.0
Springs,2020-01-01,148888.0
Springs,2020-04-01,52868.0
Springs,2020-07-01,20291.0
Springs,2020-10-01,-12199.0
Springs,2021-01-01,31951.0
Springs,2021-04-01,66282.0
Springs,2021-07-01,-25908.0
Springs,2021-10-01,27414.0
Springs,2022-01-01,42688.0
Springs,2022-04-01,3048.0
Springs,2022-07-01,49329.0
Springs,2022-10-01,-2377.0
Springs,2023-01-01,-32756.0
Springs,2023-04-01,-24013.0
Springs,2023-07-01,-33402.0
Springs,2023-10-01,14790.0
Springs,2024-01-01,6180.0
Sudeste S/A,2014-01-01,-35.0
Sudeste S/A,2014-04-01,-23.0
Sudeste S/A,2014-07-01,-17.0
Sudeste S/A,2014-10-01,-19.0
Sudeste S/A,2015-01-01,-26.0
Sudeste S/A,2015-04-01,-23.0
Sudeste S/A,2015-07-01,-18.0
Sudeste S/A,2015-10-01,-22.0
Sudeste S/A,2016-01-01,-32.0
Sudeste S/A,2016-04-01,-16.0
Sudeste S/A,2016-07-01,-29.0
Sudeste S/A,2016-10-01,-22.0
Sudeste S/A,2017-01-01,-31.0
Sudeste S/A,2017-04-01,-24.0
Sudeste S/A,2017-07-01,-29.0
Sudeste S/A,2017-10-01,-24.0
Sudeste S/A,2018-01-01,-54.0
Sudeste S/A,2018-04-01,-38.0
Sudeste S/A,2018-07-01,-19.0
Sudeste S/A,2018-10-01,-16.0
Sudeste S/A,2019-01-01,-70.0
Sudeste S/A,2019-04-01,-35.0
Sudeste S/A,2019-07-01,-18.0
Sudeste S/A,2019-10-01,-16.0
Sudeste S/A,2020-01-01,-76.0
Sudeste S/A,2020-04-01,-19.0
Sudeste S/A,2020-07-01,-15.0
Sudeste S/A,2020-10-01,-14.0
Sudeste S/A,2021-01-01,-74.0
Sudeste S/A,2021-04-01,-23.0
Sudeste S/A,2021-07-01,-14.0
Sudeste S/A,2021-10-01,-14.0
Sudeste S/A,2022-01-01,-58.0
Sudeste S/A,2022-04-01,-42.0
Sudeste S/A,2022-07-01,-8.0
Sudeste S/A,2022-10-01,-7.0
Sudeste S/A,2023-01-01,-65.0
Sudeste S/A,2023-04-01,-43.0
Sudeste S/A,2023-07-01,5.0
Sudeste S/A,2024-01-01,-72.0
Sudeste S/A,2024-04-01,-7192.0
Sul 116 Part,2014-01-01,64.0
Sul 116 Part,2014-04-01,138.0
Sul 116 Part,2014-07-01,-9347.0
Sul 116 Part,2014-10-01,25.0
Sul 116 Part,2015-01-01,84.0
Sul 116 Part,2015-04-01,21.0
Sul 116 Part,2015-07-01,96.0
Sul 116 Part,2015-10-01,23.0
Sul 116 Part,2016-01-01,103.0
Sul 116 Part,2016-04-01,-5.0
Sul 116 Part,2016-07-01,104.0
Sul 116 Part,2016-10-01,36.0
Sul 116 Part,2017-01-01,91.0
Sul 116 Part,2017-04-01,-24.0
Sul 116 Part,2017-07-01,227.0
Sul 116 Part,2017-10-01,90.0
Sul 116 Part,2018-01-01,47.0
Sul 116 Part,2018-04-01,-105.0
Sul 116 Part,2018-07-01,26.0
Sul 116 Part,2018-10-01,-666.0
Sul 116 Part,2019-01-01,-45.0
Sul 116 Part,2019-07-01,-131.0
Sul 116 Part,2019-10-01,-608.0
Sul 116 Part,2020-01-01,-1705.0
Sul 116 Part,2020-04-01,-290.0
Sul 116 Part,2020-07-01,-105.0
Sul 116 Part,2020-10-01,-49.0
Sul 116 Part,2021-01-01,-8.0
Sul 116 Part,2021-04-01,-267.0
Sul 116 Part,2021-07-01,-63.0
Sul 116 Part,2021-10-01,-167.0
Sul 116 Part,2022-01-01,-92.0
Sul 116 Part,2022-04-01,-155.0
Sul 116 Part,2022-07-01,-81.0
Sul 116 Part,2022-10-01,-198.0
Sul 116 Part,2023-01-01,-74.0
Sul 116 Part,2023-04-01,-74.0
Sul 116 Part,2023-07-01,-19.0
Sul 116 Part,2023-10-01,-287.0
Sul 116 Part,2024-01-01,0.0
Sul 116 Part,2024-04-01,-643.0
Sul 116 Part,2024-07-01,-113.0
Suzano Hold,2014-01-01,-389137.0
Suzano Hold,2014-04-01,-91366.0
Suzano Hold,2014-07-01,247543.0
Suzano Hold,2014-10-01,285574.0
Suzano Hold,2015-01-01,23643.0
Suzano Hold,2015-04-01,218911.0
Suzano Hold,2015-07-01,140167.0
Suzano Hold,2015-10-01,843189.0
Suzano Hold,2016-01-01,437449.0
Suzano Hold,2016-04-01,186755.0
Suzano Hold,2016-07-01,198612.0
Suzano Hold,2016-10-01,-145436.0
Suzano Hold,2017-01-01,151276.0
Suzano Hold,2017-04-01,278035.0
Suzano Hold,2017-07-01,415611.0
Suzano Hold,2017-10-01,373607.0
Suzano Hold,2018-01-01,259988.0
Suzano Hold,2018-04-01,897486.0
Suzano Hold,2018-07-01,510920.0
Suzano Hold,2018-10-01,892266.0
Suzano Hold,2019-01-01,-26724227.0
Suzano Hold,2019-04-01,1302430.0
Suzano Hold,2019-07-01,2133427.0
Suzano Hold,2019-10-01,144416.0
Suzano Hold,2020-01-01,627944.0
Suzano Hold,2020-04-01,3144900.0
Suzano Hold,2020-07-01,2039886.0
Suzano Hold,2020-10-01,2590403.0
Suzano Hold,2021-01-01,3231808.0
Suzano Hold,2021-04-01,3680479.0
Suzano Hold,2021-07-01,3286663.0
Suzano Hold,2021-10-01,2549718.0
Suzano Hold,2022-01-01,1910748.0
Suzano Hold,2022-04-01,916458.0
Suzano Hold,2022-07-01,112570.0
Suzano Hold,2022-10-01,1951342.0
Suzano Hold,2023-01-01,459723.0
Suzano Hold,2023-04-01,-1472520.0
Suzano Hold,2023-07-01,-1956216.0
Suzano Hold,2023-10-01,196470.0
Suzano Hold,2024-01-01,-1222280.0
Suzano Hold,2024-04-01,1797750.0
Suzano Hold,2024-07-01,-2396690.0
Suzano S.A.,2014-01-01,-387641.0
Suzano S.A.,2014-04-01,-84613.0
Suzano S.A.,2014-07-01,249340.0
Suzano S.A.,2014-10-01,289958.0
Suzano S.A.,2015-01-01,9051.0
Suzano S.A.,2015-04-01,213868.0
Suzano S.A.,2015-07-01,139674.0
Suzano S.A.,2015-10-01,571540.0
Suzano S.A.,2016-01-01,466470.0
Suzano S.A.,2016-04-01,185367.0
Suzano S.A.,2016-07-01,196844.0
Suzano S.A.,2016-10-01,-134609.0
Suzano S.A.,2017-01-01,155793.0
Suzano S.A.,2017-04-01,277778.0
Suzano S.A.,2017-07-01,428316.0
Suzano S.A.,2017-10-01,392499.0
Suzano S.A.,2018-01-01,284299.0
Suzano S.A.,2018-04-01,1199844.0
Suzano S.A.,2018-07-01,510204.0
Suzano S.A.,2018-10-01,848286.0
Suzano S.A.,2019-01-01,-26733054.0
Suzano S.A.,2019-04-01,1314443.0
Suzano S.A.,2019-07-01,2132078.0
Suzano S.A.,2019-10-01,144505.0
Suzano S.A.,2020-01-01,630903.0
Suzano S.A.,2020-04-01,3146433.0
Suzano S.A.,2020-07-01,2039190.0
Suzano S.A.,2020-10-01,2593754.0
Suzano S.A.,2021-01-01,3240620.0
Suzano S.A.,2021-04-01,3682408.0
Suzano S.A.,2021-07-01,3286670.0
Suzano S.A.,2021-10-01,2543760.0
