,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Underfitting?,Erro
6281,Sao Carlos,2019-07-01,-0.0013839709768737052,-0.0003191985888943279,0.0010647723879793772,0.0006625621279256258,0.0010647723879793772,False,True,-0.0010647723879793772
6282,Sao Carlos,2019-10-01,-0.002582348542160884,5.0999378985247174e-05,0.002633347921146131,0.0006648219265201256,0.002633347921146131,True,False,-0.002633347921146131
6283,Sao Carlos,2020-01-01,0.003964400239880206,0.000908945370141584,0.003055454869738622,0.0007281791610928675,0.003055454869738622,True,False,0.003055454869738622
6284,Sao Carlos,2020-04-01,-0.000639360599291483,7.877866086214103e-06,0.0006472384653776972,0.0008635812017522031,0.0006472384653776972,False,True,-0.0006472384653776972
6285,Sao Carlos,2020-07-01,0.0011318189627327335,0.0009260919393120896,0.00020572702342064395,0.0008282269374843098,0.00020572702342064395,False,True,0.00020572702342064395
6286,Sao Carlos,2020-10-01,-0.0008964481899498278,-0.0007200654531942673,0.00017638273675556052,0.000841068482638737,0.00017638273675556052,False,True,-0.00017638273675556052
6287,Sao Carlos,2021-01-01,0.0004590381165077151,0.00022416270493343606,0.00023487541157427903,0.000782952978670799,0.00023487541157427903,False,True,0.00023487541157427903
6288,Sao Carlos,2021-04-01,-0.0013215773964159183,-0.0008630737531735651,0.00045850364324235323,0.0007929037149593988,0.00045850364324235323,False,True,-0.00045850364324235323
6289,Sao Carlos,2021-07-01,-0.0006662936626956606,-0.00021372110978486644,0.0004525725529107941,0.0007681472720275557,0.0004525725529107941,False,True,-0.0004525725529107941
6290,Sao Carlos,2021-10-01,0.0017050828965452514,0.00048317645903002556,0.001221906437515226,0.0006984303331659637,0.001221906437515226,False,True,0.001221906437515226
6291,Sao Carlos,2022-01-01,-0.0006179450552343813,-0.00037265901756477826,0.000245286037669603,0.0007500760118843929,0.000245286037669603,False,True,-0.000245286037669603
6292,Sao Carlos,2022-04-01,-0.00436002396205859,-0.0005031619068704329,0.003856862055188157,0.0006993222947299628,0.003856862055188157,True,False,-0.003856862055188157
6293,Sao Carlos,2022-07-01,-0.0008746972509297013,2.113301835768135e-05,0.0008958302692873827,0.000821809881429875,0.0008958302692873827,False,True,-0.0008958302692873827
6294,Sao Carlos,2022-10-01,0.006670885202500809,0.0004545345911342061,0.006216350611366603,0.000833626119138299,0.006216350611366603,True,False,0.006216350611366603
6295,Sao Carlos,2023-01-01,-0.001750969148879511,-0.000343097882413806,0.001407871266465705,0.0010445942892262697,0.001407871266465705,False,True,-0.001407871266465705
6296,Sao Carlos,2023-04-01,0.0022933763458885537,0.0011371517191412358,0.0011562246267473179,0.0010483004228649402,0.0011562246267473179,False,True,0.0011562246267473179
6297,Sao Carlos,2023-07-01,-0.006542810156856871,-0.0007593438099150857,0.005783466346941785,0.0010086498635278251,0.005783466346941785,True,False,-0.005783466346941785
6298,Sao Carlos,2023-10-01,0.0186176013049979,0.001671953055306928,0.01694564824969097,0.0011537023277974408,0.01694564824969097,True,False,0.01694564824969097
6299,Sao Carlos,2024-01-01,-0.008988603206796952,-0.0014953512636946512,0.007493251943102301,0.001986656134696718,0.007493251943102301,True,False,-0.007493251943102301
6300,Sao Carlos,2024-04-01,-0.002713100722899986,-0.001198313990286314,0.001514786732613672,0.0020491109990062968,0.001514786732613672,False,True,-0.001514786732613672
6301,Sao Carlos,2024-07-01,-0.00048693499870178236,-0.002441751341190614,0.001954816342488832,0.002026952254445232,0.001954816342488832,False,True,0.001954816342488832
6302,Sao Carlos,2024-10-01,0.0017069512600087489,0.004799340229077872,0.0030923889690691233,0.0020454874230124947,0.0030923889690691233,False,True,-0.0030923889690691233
6303,Sao Martinho,2015-01-01,0.005379405951771776,-0.0023613315231571183,0.007740737474928894,0.010086910992145221,0.007740737474928894,False,True,0.007740737474928894
6304,Sao Martinho,2015-04-01,-0.0067153742423671225,0.0004069623518637659,0.007122336594230888,0.00944355484434987,0.007122336594230888,False,True,-0.007122336594230888
6305,Sao Martinho,2015-07-01,0.010202521129305975,-0.0008119895474978982,0.011014510676803873,0.00894945899435948,0.011014510676803873,False,True,0.011014510676803873
6306,Sao Martinho,2015-10-01,-0.0011875658279192347,0.0005603119276461065,0.0017478777555653413,0.009203170278300381,0.0017478777555653413,False,True,-0.0017478777555653413
6307,Sao Martinho,2016-01-01,-0.0008806706157969968,0.00036774255399124784,0.0012484131697882445,0.00862393736162452,0.0012484131697882445,False,True,-0.0012484131697882445
6308,Sao Martinho,2016-04-01,0.0015530863250670102,0.00026637741510528265,0.0012867089099617276,0.008137870474918027,0.0012867089099617276,False,True,0.0012867089099617276
6309,Sao Martinho,2016-07-01,-0.011934184058975061,0.00011561216814500953,0.01204979622712007,0.007730916082144016,0.01204979622712007,False,True,-0.01204979622712007
6310,Sao Martinho,2016-10-01,0.007554364629675847,-0.0007341459986044107,0.008288510628280258,0.008155090383357473,0.008288510628280258,False,True,0.008288510628280258
6311,Sao Martinho,2017-01-01,0.0094368489084804,0.0005601039611636353,0.008876744947316764,0.007389091403780912,0.008876744947316764,False,True,0.008876744947316764
6312,Sao Martinho,2017-04-01,-0.02318400812238497,0.000417776243370295,0.023601784365755264,0.007281307364876126,0.023601784365755264,True,False,-0.023601784365755264
6313,Sao Martinho,2017-07-01,0.005496525348200887,-0.00046417569844055056,0.005960701046641438,0.008755291694603705,0.005960701046641438,False,True,0.005960701046641438
6314,Sao Martinho,2017-10-01,0.015952212297156265,-0.00010302740433232645,0.016055239701488592,0.008381359693682146,0.016055239701488592,False,True,0.016055239701488592
6315,Sao Martinho,2018-01-01,4.50968470269153e-05,4.770838247608172e-05,2.611535449166423e-06,0.007351964943703707,2.611535449166423e-06,False,True,-2.611535449166423e-06
6316,Sao Martinho,2018-04-01,-0.01724257461527645,-0.004252313601064963,0.012990261014211489,0.006679586259875564,0.012990261014211489,False,True,-0.012990261014211489
6317,Sao Martinho,2018-07-01,0.006868935635758522,0.0007330047153803273,0.006135930920378194,0.0070082799628009415,0.006135930920378194,False,True,0.006135930920378194
6318,Sao Martinho,2018-10-01,0.0036338793549690607,0.002077872260219935,0.0015560070947491255,0.005977574906729238,0.0015560070947491255,False,True,0.0015560070947491255
6319,Sao Martinho,2019-01-01,0.0010121368796154329,0.0028496801509173926,0.0018375432713019597,0.005414588216066643,0.0018375432713019597,False,True,-0.0018375432713019597
6320,Sao Martinho,2019-04-01,0.0010587419155814182,-0.0019929629666338568,0.003051704882215275,0.005280235617826281,0.003051704882215275,False,True,0.003051704882215275
6321,Sao Martinho,2019-07-01,-0.006066555450746414,-0.0034655925766978552,0.0026009628740485584,0.004993894411650077,0.0026009628740485584,False,True,-0.0026009628740485584
6322,Sao Martinho,2019-10-01,0.004085579598799072,0.006257325968375804,0.0021717463695767325,0.004857498519870974,0.0021717463695767325,False,True,-0.0021717463695767325
6323,Sao Martinho,2020-01-01,0.009994119150581016,0.0025977322225121504,0.007396386928068865,0.004591602124338991,0.007396386928068865,False,True,0.007396386928068865
6324,Sao Martinho,2020-04-01,-0.0046525190501702784,-0.00532925523060611,0.0006767361804358319,0.0049308032307454055,0.0006767361804358319,False,True,0.0006767361804358319
6325,Sao Martinho,2020-07-01,-0.012110857863485092,-0.003194916404385898,0.008915941459099193,0.0048892333966083805,0.008915941459099193,False,True,-0.008915941459099193
6326,Sao Martinho,2020-10-01,0.015552280004545338,0.006496855834929379,0.00905542416961596,0.004810368355493383,0.00905542416961596,False,True,0.00905542416961596
6327,Sao Martinho,2021-01-01,-0.0023866191091886924,0.002199314219009212,0.004585933328197905,0.004818241401134963,0.004585933328197905,False,True,-0.004585933328197905
6328,Sao Martinho,2021-04-01,-0.01669780021418743,-0.0026749274772444966,0.014022872736942934,0.004937819566347809,0.014022872736942934,True,False,-0.014022872736942934
6329,Sao Martinho,2021-07-01,0.0010773783933619718,0.004343826588183588,0.0032664481948216162,0.004913599371172037,0.0032664481948216162,False,True,-0.0032664481948216162
6330,Sao Martinho,2021-10-01,0.015073778596981446,0.005608445652071832,0.009465332944909614,0.0049931514161676,0.009465332944909614,False,True,0.009465332944909614
6331,Sao Martinho,2022-01-01,-0.023841977352819788,-0.0064103845769350664,0.01743159277588472,0.005128218480767979,0.01743159277588472,True,False,-0.01743159277588472
6332,Sao Martinho,2022-04-01,0.03194778968569745,0.004007415291798927,0.027940374393898522,0.0047725410132685026,0.027940374393898522,True,False,0.027940374393898522
6333,Sao Martinho,2022-07-01,-0.013254329305045554,-0.008281822869123249,0.004972506435922305,0.00606817925607423,0.004972506435922305,False,True,-0.004972506435922305
6334,Sao Martinho,2022-10-01,-0.006845170734342987,0.003307777951114077,0.010152948685457065,0.006291592179968274,0.010152948685457065,False,True,-0.010152948685457065
6335,Sao Martinho,2023-01-01,0.009263996156343435,0.001606019599011174,0.007657976557332261,0.006061389480147265,0.007657976557332261,False,True,0.007657976557332261
6336,Sao Martinho,2023-04-01,-0.006637100327609002,0.0010610076739856862,0.007698108001594688,0.005942516638794296,0.007698108001594688,False,True,-0.007698108001594688
6337,Sao Martinho,2023-07-01,0.009830693372423926,0.0060430898593799446,0.003787603513043982,0.005855508488836169,0.003787603513043982,False,True,0.003787603513043982
6338,Sao Martinho,2023-10-01,-0.01354570896062579,-0.009109818739768516,0.004435890220857275,0.005947446214589307,0.004435890220857275,False,True,-0.004435890220857275
6339,Sao Martinho,2024-01-01,0.021695234397395513,0.010482451881461545,0.011212782515933968,0.0056901621093663115,0.011212782515933968,False,True,0.011212782515933968
6340,Sao Martinho,2024-04-01,-0.008873730758313103,-0.005372942519343838,0.003500788238969265,0.005601970482010624,0.003500788238969265,False,True,-0.003500788238969265
6341,Sao Martinho,2024-07-01,-0.007691396467402689,-0.0014693972131188747,0.006221999254283814,0.005617999215570434,0.006221999254283814,False,True,-0.006221999254283814
6342,Sao Martinho,2024-10-01,-0.009951705523557841,-0.005541341681763721,0.00441036384179412,0.005548258760590316,0.00441036384179412,False,True,-0.00441036384179412
6343,Schulz,2015-01-01,0.00043565006413359697,-9.470271748412047e-05,0.0005303527816177175,0.0008422526511106594,0.0005303527816177175,False,True,0.0005303527816177175
6344,Schulz,2015-04-01,-9.356127366566547e-05,-9.343466393757862e-05,1.2660972808684577e-07,0.0007897122065796649,1.2660972808684577e-07,False,True,-1.2660972808684577e-07
6345,Schulz,2015-07-01,-0.0009219303166405624,-8.089923727363131e-05,0.000841031079366931,0.0007203318918770548,0.000841031079366931,False,True,-0.000841031079366931
6346,Schulz,2015-10-01,0.0009524068752815307,-0.0001831313960993194,0.00113553827138085,0.0007323691015386199,0.00113553827138085,False,True,0.00113553827138085
6347,Schulz,2016-01-01,-0.000260289617737941,-5.4164734238514496e-05,0.00020612488349942653,0.0007806404011465104,0.00020612488349942653,False,True,-0.00020612488349942653
6348,Schulz,2016-04-01,-5.220297958064002e-05,-9.99478017891892e-05,4.774482220854918e-05,0.000740147341736415,4.774482220854918e-05,False,True,4.774482220854918e-05
6349,Schulz,2016-07-01,0.000827141166285017,-7.889077368776605e-05,0.000906031939972783,0.0007014668397073853,0.000906031939972783,False,True,0.000906031939972783
6350,Schulz,2016-10-01,0.0001974811898388662,-1.878418972938638e-05,0.00021626537956825258,0.0007167118850436846,0.00021626537956825258,False,True,0.00021626537956825258
6351,Schulz,2017-01-01,-0.00018306013696645085,1.8115172505001625e-05,0.00020117530947145248,0.0006467233624190213,0.00020117530947145248,False,True,-0.00020117530947145248
6352,Schulz,2017-04-01,-0.001835950437256595,-8.798330800671654e-05,0.0017479671292498784,0.00061086215755939,0.0017479671292498784,True,False,-0.0017479671292498784
6353,Schulz,2017-07-01,0.0003266239369046353,-0.00012492876173540577,0.0004515526986400411,0.0007139924751118098,0.0004515526986400411,False,True,0.0004515526986400411
6354,Schulz,2017-10-01,-0.0006522900130816467,-0.0002700831734136271,0.0003822068396680196,0.0006763085059764968,0.0003822068396680196,False,True,-0.0003822068396680196
6355,Schulz,2018-01-01,0.0007715599101283388,-7.391109915852176e-05,0.0008454710092868605,0.0006003417995035398,0.0008454710092868605,False,True,0.0008454710092868605
6356,Schulz,2018-04-01,0.0005705106849733799,8.912371907749248e-06,0.0005615983130656307,0.000536807586227537,0.0005615983130656307,False,True,0.0005615983130656307
6357,Schulz,2018-07-01,-0.0014844511489793266,-0.00036616737004530563,0.0011182837789340209,0.0005112200517756538,0.0011182837789340209,True,False,-0.0011182837789340209
6358,Schulz,2018-10-01,0.0022486939429684494,0.00032108107334152315,0.0019276128696269262,0.0004918160900514332,0.0019276128696269262,True,False,0.0019276128696269262
6359,Schulz,2019-01-01,-0.0006604916575407849,-0.000357848413599019,0.0003026432439417659,0.0005677293859228218,0.0003026432439417659,False,True,-0.0003026432439417659
6360,Schulz,2019-04-01,-0.0010901162790698526,8.609101341913149e-07,0.001090977189204044,0.0005515208432445765,0.001090977189204044,False,True,-0.001090977189204044
6361,Schulz,2019-07-01,0.0016282639194333814,0.0005407148875844289,0.0010875490318489524,0.0005727520867693443,0.0010875490318489524,False,True,0.0010875490318489524
6362,Schulz,2019-10-01,-0.0002484241984122004,1.4201334168047822e-05,0.00026262553258024824,0.000570093933700258,0.00026262553258024824,False,True,-0.00026262553258024824
6363,Schulz,2020-01-01,-0.001624671777953779,-0.0005022748020679792,0.0011223969758857996,0.0005508810960592488,0.0011223969758857996,True,False,-0.0011223969758857996
6364,Schulz,2020-04-01,0.0012778886286102242,0.0004291885291212855,0.0008487000994889388,0.0005272020931964069,0.0008487000994889388,False,True,0.0008487000994889388
6365,Schulz,2020-07-01,-0.00010599721735682355,-7.166455860502906e-05,3.433265875179448e-05,0.0005435494180571679,3.433265875179448e-05,False,True,-3.433265875179448e-05
6366,Schulz,2020-10-01,-0.0009005181089641878,-0.00020339680179196862,0.0006971213071722192,0.0005477327584896652,0.0006971213071722192,False,True,-0.0006971213071722192
6367,Schulz,2021-01-01,-0.0012590800457359386,-0.0003161868484230021,0.0009428931973129365,0.0005202235915584242,0.0009428931973129365,False,True,-0.0009428931973129365
6368,Schulz,2021-04-01,0.0028398398414541948,0.0008187600630149689,0.0020210797784392257,0.0004968574143867352,0.0020210797784392257,True,False,0.0020210797784392257
6369,Schulz,2021-07-01,-0.003173334746747858,-0.0006288128139308512,0.002544521932817007,0.0005324974701926282,0.002544521932817007,True,False,-0.002544521932817007
6370,Schulz,2021-10-01,0.0030291779828730547,0.0009231424829628348,0.00210603549991022,0.0006084672906497496,0.00210603549991022,True,False,0.00210603549991022
6371,Schulz,2022-01-01,0.0002938878538685241,-0.00018775259609802737,0.0004816404499665515,0.0006658307552887073,0.0004816404499665515,False,True,0.0004816404499665515
6372,Schulz,2022-04-01,-0.0004624192303046559,-8.279930121135361e-05,0.00037961992909330233,0.0006802141876252987,0.00037961992909330233,False,True,-0.00037961992909330233
6373,Schulz,2022-07-01,0.00034233885176981893,4.584340003976977e-05,0.00029649545173004917,0.0006697525379792984,0.00029649545173004917,False,True,0.00029649545173004917
6374,Schulz,2022-10-01,2.9362932783438822e-05,0.00022074391678229992,0.0001913809839988611,0.000646942315735781,0.0001913809839988611,False,True,-0.0001913809839988611
6375,Schulz,2023-01-01,0.0015322055312434468,0.0005388878270216947,0.0009933177042217522,0.0006435196622572661,0.0009933177042217522,False,True,0.0009933177042217522
6376,Schulz,2023-04-01,-0.0022887405773331926,-0.0004469767572073435,0.0018417638201258491,0.0006355124213403212,0.0018417638201258491,True,False,-0.0018417638201258491
6377,Schulz,2023-07-01,0.0010205110062071476,0.0009900170291132575,3.04939770938901e-05,0.0006525190392610438,3.04939770938901e-05,False,True,3.04939770938901e-05
6378,Schulz,2023-10-01,-0.001591744049548316,-0.00042936957629676565,0.0011623744732515502,0.0006139550937051815,0.0011623744732515502,False,True,-0.0011623744732515502
6379,Schulz,2024-01-01,0.001466183726659187,0.001342652806815853,0.00012353091984333405,0.0005843601871624872,0.00012353091984333405,False,True,0.00012353091984333405
6380,Schulz,2024-04-01,-0.0026506237865858706,-0.0011859240926876237,0.0014646996938982469,0.0005860000790963772,0.0014646996938982469,True,False,-0.0014646996938982469
6381,Schulz,2024-07-01,0.0030600673767140485,0.0012602145646258176,0.0017998528120882309,0.0005820958767904349,0.0017998528120882309,True,False,0.0017998528120882309
6382,Sequoia Log,2021-10-01,-0.0011570399876796866,0.004420506745857343,0.00557754673353703,0.005643716811518213,0.00557754673353703,False,True,-0.00557754673353703
6383,Sequoia Log,2022-01-01,0.0004898848736787365,0.0027959494195271394,0.002306064545848403,0.005410409572804529,0.002306064545848403,False,True,-0.002306064545848403
6384,Sequoia Log,2022-04-01,0.0018069470100179341,0.0024765925608770533,0.0006696455508591191,0.005017049660834114,0.0006696455508591191,False,True,-0.0006696455508591191
6385,Sequoia Log,2022-07-01,0.0004694683795687382,0.002287342210088285,0.0018178738305195466,0.004651334082528877,0.0018178738305195466,False,True,-0.0018178738305195466
6386,Sequoia Log,2022-10-01,-0.003555443344224418,0.0020683313839989226,0.005623774728223341,0.004395925737716317,0.005623774728223341,False,True,-0.005623774728223341
6387,Sequoia Log,2023-01-01,0.0012189405829143851,0.000853827705182443,0.00036511287773194215,0.004559477368118136,0.00036511287773194215,False,True,0.00036511287773194215
6388,Sequoia Log,2023-04-01,0.0008183866555420138,0.0009166060006859267,9.821934514391288e-05,0.004318503518350487,9.821934514391288e-05,False,True,-9.821934514391288e-05
6389,Sequoia Log,2023-07-01,0.0016522242789460684,0.0008799933601433947,0.0007722309188026736,0.004122216939810326,0.0007722309188026736,False,True,0.0007722309188026736
6390,Sequoia Log,2023-10-01,-0.0020918453367789747,0.0004954158142610627,0.0025872611510400372,0.0038016104278988526,0.0025872611510400372,False,True,-0.0025872611510400372
6391,Sequoia Log,2024-01-01,0.0028009878749215567,0.0006982216928001878,0.002102766182121369,0.0036762618812057374,0.002102766182121369,False,True,0.002102766182121369
6392,Sequoia Log,2024-04-01,-0.007185625974224896,0.0006244651743649045,0.007810091148589801,0.0034929304023536725,0.007810091148589801,True,False,-0.007810091148589801
6393,Sequoia Log,2024-07-01,0.004215092287403577,0.0006141206095554659,0.0036009716778481107,0.0036553148645183248,0.0036009716778481107,False,True,0.0036009716778481107
6394,Ser Educa,2015-01-01,-0.0005059463394586627,0.00022300638722596208,0.0007289527266846249,0.00014090810286603503,0.0007289527266846249,True,False,-0.0007289527266846249
6395,Ser Educa,2015-04-01,-3.213077491848182e-05,9.247806767270849e-05,0.0001246088425911903,0.00032268328597838836,0.0001246088425911903,False,True,-0.0001246088425911903
6396,Ser Educa,2015-07-01,-0.004333745071500639,6.71700118810613e-05,0.0044009150833817,0.000297970844851813,0.0044009150833817,True,False,-0.0044009150833817
6397,Ser Educa,2015-10-01,0.008825509525615116,-0.0004371121427899548,0.009262621668405071,0.001569826982965623,0.009262621668405071,True,False,0.009262621668405071
6398,Ser Educa,2016-01-01,-0.00417551354866641,0.0006667370464071824,0.004842250595073592,0.0034323864235710267,0.004842250595073592,False,True,-0.004842250595073592
6399,Ser Educa,2016-04-01,-0.0011157242019310676,-0.00016280350541459518,0.0009529206965164724,0.003576810572252927,0.0009529206965164724,False,True,-0.0009529206965164724
6400,Ser Educa,2016-07-01,0.0010560287144769642,-0.00016856885406052086,0.0012245975685374851,0.0034068291727417767,0.0012245975685374851,False,True,0.0012245975685374851
6401,Ser Educa,2016-10-01,0.0006615727994589982,-7.485098033705096e-05,0.0007364237797960491,0.003263968468383601,0.0007364237797960491,False,True,0.0007364237797960491
6402,Ser Educa,2017-01-01,-0.0008145854887399162,-0.00010643229127156236,0.0007081531974683538,0.002963723902350237,0.0007081531974683538,False,True,-0.0007081531974683538
6403,Ser Educa,2017-04-01,0.00028292714290412135,-0.00033150279710143424,0.0006144299400055556,0.002759695958517101,0.0006144299400055556,False,True,0.0006144299400055556
6404,Ser Educa,2017-07-01,-0.002579198317308795,-0.00022744312040551645,0.0023517551969032785,0.002541968863032943,0.0023517551969032785,False,True,-0.0023517551969032785
6405,Ser Educa,2017-10-01,-0.005525029455175634,-0.0003650517903991503,0.0051599776647764835,0.0024591267161622643,0.0051599776647764835,True,False,-0.0051599776647764835
6406,Ser Educa,2018-01-01,0.007838578836511845,0.0005051213342146357,0.007333457502297209,0.002383517890334071,0.007333457502297209,True,False,0.007333457502297209
6407,Ser Educa,2018-04-01,0.0006053228754911988,3.2918609078809116e-05,0.0005724042664123896,0.002115932445613973,0.0005724042664123896,False,True,0.0005724042664123896
6408,Ser Educa,2018-07-01,0.0023373420647871956,0.0005064276336902946,0.0018309144310969011,0.0019934618782905147,0.0018309144310969011,False,True,0.0018309144310969011
6409,Ser Educa,2018-10-01,-0.0009751898157652761,-1.6842833868685893e-06,0.0009735055323784075,0.0018455040375170335,0.0009735055323784075,False,True,-0.0009735055323784075
6410,Ser Educa,2019-01-01,-0.0011950768305369897,-1.6229612706748097e-05,0.0011788472178302415,0.0016827258782019074,0.0011788472178302415,False,True,-0.0011788472178302415
6411,Ser Educa,2019-04-01,0.004536071815302023,0.0012201037505264343,0.0033159680647755884,0.001690607161337041,0.0033159680647755884,False,True,0.0033159680647755884
6412,Ser Educa,2019-07-01,-0.00397559555578042,-0.0014917236183609492,0.002483871937419471,0.0016499489957700105,0.002483871937419471,False,True,-0.002483871937419471
6413,Ser Educa,2019-10-01,-0.0007418902699828367,-0.0004026967710957677,0.000339193498887069,0.0016359112801175293,0.000339193498887069,False,True,-0.000339193498887069
6414,Ser Educa,2020-01-01,-0.0007745715045569534,-0.00036852347832415393,0.0004060480262327995,0.0016907225678551396,0.0004060480262327995,False,True,-0.0004060480262327995
6415,Ser Educa,2020-04-01,-0.007876481299892268,0.0010426708653695305,0.008919152165261799,0.001581853416774648,0.008919152165261799,True,False,-0.008919152165261799
6416,Ser Educa,2020-07-01,0.009281331987577746,0.003824929604236538,0.005456402383341208,0.002037964558746985,0.005456402383341208,True,False,0.005456402383341208
6417,Ser Educa,2020-10-01,0.0011859872170902896,-0.0003988546019492586,0.0015848418190395482,0.0019655230138393457,0.0015848418190395482,False,True,0.0015848418190395482
6418,Ser Educa,2021-01-01,-0.0007034126449345646,-0.0006798629982474471,2.3549646687117472e-05,0.0020993642131151417,2.3549646687117472e-05,False,True,-2.3549646687117472e-05
6419,Ser Educa,2021-04-01,0.00036638722263049317,-0.00024808813732491033,0.0006144753599554036,0.0019676841612662243,0.0006144753599554036,False,True,0.0006144753599554036
6420,Ser Educa,2021-07-01,-0.00023053788391047547,-0.00044887553901976545,0.00021833765510928998,0.001954937219690641,0.00021833765510928998,False,True,0.00021833765510928998
6421,Ser Educa,2021-10-01,-0.0002846374391108908,-0.0007132859559836723,0.00042864851687278156,0.0019000938268172508,0.00042864851687278156,False,True,0.00042864851687278156
6422,Ser Educa,2022-01-01,-0.0023677644289844535,-0.0017422052325247088,0.0006255591964597447,0.0018719838037051287,0.0006255591964597447,False,True,-0.0006255591964597447
6423,Ser Educa,2022-04-01,-0.00020891501666875367,-7.961174633071409e-05,0.0001293032703380396,0.0018877379841564484,0.0001293032703380396,False,True,-0.0001293032703380396
6424,Ser Educa,2022-07-01,-0.0003353420307695698,0.00015654272477858843,0.0004918847555481583,0.0019197041182565835,0.0004918847555481583,False,True,-0.0004918847555481583
6425,Ser Educa,2022-10-01,0.0011459240170119678,0.0001841320487604441,0.0009617919682515237,0.0018130539009506804,0.0009617919682515237,False,True,0.0009617919682515237
6426,Ser Educa,2023-01-01,0.0009303707665884176,0.00038029199937709035,0.0005500787672113272,0.00186459140794577,0.0005500787672113272,False,True,0.0005500787672113272
6427,Ser Educa,2023-04-01,0.0006157568599247654,0.0008928626262187075,0.0002771057662939422,0.0017954139078677552,0.0002771057662939422,False,True,-0.0002771057662939422
6428,Ser Educa,2023-07-01,0.0015379695998218867,0.0007484735989789667,0.00078949600084292,0.0017880926285169661,0.00078949600084292,False,True,0.00078949600084292
6429,Ser Educa,2023-10-01,-0.004123079985439593,-0.0008914002922512943,0.0032316796931882983,0.001766357538245892,0.0032316796931882983,False,True,-0.0032316796931882983
6430,Ser Educa,2024-01-01,0.004412504289590613,0.0012774876363811443,0.0031350166532094687,0.0017906799811630199,0.0031350166532094687,False,True,0.0031350166532094687
6431,Ser Educa,2024-04-01,-0.004143956128179305,-0.001350877813280713,0.0027930783148985916,0.0016684990688738352,0.0027930783148985916,False,True,-0.0027930783148985916
6432,Ser Educa,2024-07-01,0.0033309173631852484,0.001988093429166353,0.0013428239340188956,0.0016648065469220552,0.0013428239340188956,False,True,0.0013428239340188956
6433,Serena,2018-07-01,-0.0051124774592221645,0.005360012772556003,0.010472490231778167,0.004641576910215746,0.010472490231778167,True,False,-0.010472490231778167
6434,Serena,2019-01-01,0.004241300211225152,0.0029745042040015867,0.0012667960072235652,0.005771700231014319,0.0012667960072235652,False,True,0.0012667960072235652
6435,Serena,2019-04-01,0.0022127678829166886,0.0031880009036739892,0.0009752330207573007,0.005291102802891994,0.0009752330207573007,False,True,-0.0009752330207573007
6436,Serena,2019-07-01,-0.011751313978995426,0.0029592143106770556,0.014710528289672481,0.00491003879690888,0.014710528289672481,True,False,-0.014710528289672481
6437,Serena,2019-10-01,0.010350543332665385,0.00123142359218648,0.009119119740478906,0.006705582064066771,0.009119119740478906,False,True,0.009119119740478906
6438,Serena,2020-01-01,0.0039623025203125994,0.002328969588994061,0.0016333329313185383,0.006949748317650179,0.0016333329313185383,False,True,0.0016333329313185383
6439,Serena,2020-04-01,-0.003465972960163155,0.0023643714013877504,0.005830344361550905,0.006613178755172742,0.005830344361550905,False,True,-0.005830344361550905
6440,Serena,2020-07-01,-0.018246178344416775,0.0018822629902386634,0.02012844133465544,0.006525031044912829,0.02012844133465544,True,False,-0.02012844133465544
6441,Serena,2020-10-01,0.020984544694835794,0.001109869263993379,0.019874675430842415,0.007798433419533143,0.019874675430842415,True,False,0.019874675430842415
6442,Serena,2021-01-01,-0.011226120641123827,0.0012192300764763036,0.01244535071760013,0.008940702864138322,0.01244535071760013,False,True,-0.01244535071760013
6443,Serena,2021-04-01,0.023071930765660387,0.0020577106341929715,0.021014220131467413,0.008737275564540377,0.021014220131467413,True,False,0.021014220131467413
6444,Serena,2021-07-01,-0.012391737317400842,0.0011847475380919702,0.013576484855492812,0.00951833790027266,0.013576484855492812,False,True,-0.013576484855492812
6445,Serena,2022-01-01,-9.538849834156427e-05,-0.0005726887836163232,0.00047730028527475895,0.008335630868466618,0.00047730028527475895,False,True,0.00047730028527475895
6446,Serena,2022-04-01,-0.004029163886034026,-0.005195077679237798,0.001165913793203772,0.007443224220193945,0.001165913793203772,False,True,0.001165913793203772
6447,Serena,2022-07-01,-0.004824620866838769,-0.0006591428069502254,0.004165478059888544,0.007279108147434438,0.004165478059888544,False,True,-0.004165478059888544
6448,Serena,2022-10-01,-0.006629684546816228,0.003367143595243907,0.009996828142060135,0.006632101171954794,0.009996828142060135,False,True,-0.009996828142060135
6449,Serena,2023-01-01,0.011295589647187798,0.003708232772995382,0.007587356874192416,0.006801862441089469,0.007587356874192416,False,True,0.007587356874192416
6450,Serena,2023-04-01,0.004084135633878994,-0.0019869490224652467,0.00607108465634424,0.0066885507261432095,0.00607108465634424,False,True,0.00607108465634424
6451,Serena,2023-07-01,0.01382687325600318,0.0006934020343619779,0.013133471221641203,0.006530652234641045,0.013133471221641203,True,False,0.013133471221641203
6452,Serena,2023-10-01,-0.024608740003730367,-0.0025474453424082495,0.022061294661322117,0.006836889038173968,0.022061294661322117,True,False,-0.022061294661322117
6453,Serena,2024-01-01,-0.01467845593256445,5.479447303789279e-07,0.014679003877294828,0.007075956436455827,0.014679003877294828,True,False,-0.014679003877294828
6454,Serena,2024-04-01,0.0356159620280041,0.003286698374262617,0.03232926365374148,0.00720036437435507,0.03232926365374148,True,False,0.03232926365374148
