,Empresa,Data,Real,Previsto,Erro Absoluto,Train RMSE,Test RMSE,Overfitting?,Erro
5844,Rede D Or,2022-04-01,-807338.0,-1186006.5,378668.5,29084.13150416499,378668.5,True,378668.5
5845,Rede D Or,2022-07-01,-123083.0,-236090.06,113007.0625,25824.435647172515,113007.0625,True,113007.0625
5846,Rede D Or,2022-10-01,438992.0,-111437.75,550429.75,24400.918749401764,550429.75,True,550429.75
5847,Rede D Or,2023-01-01,-402486.0,-801976.8,399490.8125,20754.203194039572,399490.8125,True,399490.8125
5848,Rede D Or,2023-04-01,-1047582.0,-1383644.2,336062.25,20155.437654063193,336062.25,True,336062.25
5849,Rede D Or,2023-07-01,-60507.0,-50235.652,10271.34765625,19669.726789238983,10271.34765625,False,-10271.34765625
5850,Rede D Or,2023-10-01,-822374.0,-951522.94,129148.9375,18768.728350557398,129148.9375,True,129148.9375
5851,Rede D Or,2024-01-01,-94039.0,-141699.22,47660.21875,18073.89393867455,47660.21875,True,47660.21875
5852,Rede D Or,2024-04-01,295343.0,-68898.7,364241.703125,17379.554041533527,364241.703125,True,364241.703125
5853,Rede D Or,2024-07-01,2177343.0,542177.44,1635165.5625,16472.07851718014,1635165.5625,True,1635165.5625
5854,Rede D Or,2024-10-01,1114996.0,522629.16,592366.84375,9040.612139989566,592366.84375,True,592366.84375
5855,Rede Energia,2015-04-01,-209692.0,-359229.9,149537.90625,2951.6097820375785,149537.90625,True,149537.90625
5856,Rede Energia,2015-07-01,-18977.0,-192970.5,173993.5,2815.0179537862914,173993.5,True,173993.5
5857,Rede Energia,2015-10-01,-26352.0,-189608.05,163256.046875,1995.373513226934,163256.046875,True,163256.046875
5858,Rede Energia,2016-01-01,65317.0,-13081.311,78398.310546875,1864.2808270556584,78398.310546875,True,78398.310546875
5859,Rede Energia,2016-04-01,-48373.0,-160086.97,111713.96875,1428.1755609207125,111713.96875,True,111713.96875
5860,Rede Energia,2016-07-01,-73690.0,-182221.3,108531.296875,1349.8186361709732,108531.296875,True,108531.296875
5861,Rede Energia,2016-10-01,140969.0,22840.797,118128.203125,1227.1914188327728,118128.203125,True,118128.203125
5862,Rede Energia,2017-01-01,135048.0,79202.45,55845.546875,1010.7857056943368,55845.546875,True,55845.546875
5863,Rede Energia,2017-04-01,115064.0,66643.03,48420.96875,882.9656691028131,48420.96875,True,48420.96875
5864,Rede Energia,2017-07-01,9655.0,-5136.404,14791.40380859375,827.8150538386765,14791.40380859375,True,14791.40380859375
5865,Rede Energia,2017-10-01,-407063.0,-363979.1,43083.90625,754.8427172370332,43083.90625,True,-43083.90625
5866,Rede Energia,2018-01-01,9465.0,-42622.863,52087.86328125,685.6892169262951,52087.86328125,True,52087.86328125
5867,Rede Energia,2018-04-01,-67508.0,-74942.195,7434.1953125,552.5514678912338,7434.1953125,True,7434.1953125
5868,Rede Energia,2018-07-01,648354.0,108629.22,539724.78125,531.4950877127035,539724.78125,True,539724.78125
5869,Rede Energia,2018-10-01,-1003208.0,-255678.12,747529.875,3143.528707885059,747529.875,True,-747529.875
5870,Rede Energia,2019-01-01,296895.0,129605.016,167289.984375,5472.573098787148,167289.984375,True,167289.984375
5871,Rede Energia,2019-04-01,-71836.0,-230834.9,158998.90625,5240.425008824414,158998.90625,True,158998.90625
5872,Rede Energia,2019-07-01,106506.0,81176.88,25329.1171875,5612.961486581889,25329.1171875,True,25329.1171875
5873,Rede Energia,2019-10-01,117060.0,99968.64,17091.359375,4863.518631583888,17091.359375,True,17091.359375
5874,Rede Energia,2020-01-01,416858.0,364303.88,52554.125,4256.044002158442,52554.125,True,52554.125
5875,Rede Energia,2020-04-01,517225.0,348841.56,168383.4375,4271.091934264543,168383.4375,True,168383.4375
5876,Rede Energia,2020-07-01,1110073.0,546650.6,563422.375,3863.142260687251,563422.375,True,563422.375
5877,Rede Energia,2020-10-01,389497.0,263616.38,125880.625,5000.24092351631,125880.625,True,125880.625
5878,Rede Energia,2021-01-01,115718.0,189323.69,73605.6875,5460.526757040696,73605.6875,True,-73605.6875
5879,Rede Energia,2021-04-01,28875.0,14677.639,14197.361328125,4657.9713394745695,14197.361328125,True,14197.361328125
5880,Rede Energia,2021-07-01,-308912.0,-274877.34,34034.65625,5245.625037052045,34034.65625,True,-34034.65625
5881,Rede Energia,2021-10-01,-71670.0,-59900.234,11769.765625,5461.335051982308,11769.765625,True,-11769.765625
5882,Rede Energia,2022-01-01,148157.0,218304.06,70147.0625,5126.6725381479055,70147.0625,True,-70147.0625
5883,Rede Energia,2022-04-01,754383.0,643602.94,110780.0625,5430.83071555122,110780.0625,True,110780.0625
5884,Rede Energia,2022-07-01,457410.0,289895.06,167514.9375,5646.492838238549,167514.9375,True,167514.9375
5885,Rede Energia,2022-10-01,506555.0,434968.34,71586.65625,5728.434089487244,71586.65625,True,71586.65625
5886,Rede Energia,2023-01-01,437369.0,439341.94,1972.9375,5711.05950977601,1972.9375,False,-1972.9375
5887,Rede Energia,2023-04-01,481518.0,466003.25,15514.75,6338.719780622857,15514.75,True,15514.75
5888,Rede Energia,2023-07-01,384635.0,352580.0,32055.0,7335.034723036769,32055.0,True,32055.0
5889,Rede Energia,2023-10-01,3026156.0,975754.9,2050401.125,6361.516273290558,2050401.125,True,2050401.125
5890,Rede Energia,2024-01-01,490922.0,840194.75,349272.75,10312.742047436279,349272.75,True,-349272.75
5891,Rede Energia,2024-04-01,455735.0,423678.06,32056.9375,10960.630080740173,32056.9375,True,32056.9375
5892,Rede Energia,2024-07-01,62598.0,61550.746,1047.25390625,11886.44115534094,1047.25390625,False,1047.25390625
5893,Renova,2015-01-01,-310833.0,-290990.72,19842.28125,593.9925844904863,19842.28125,True,-19842.28125
5894,Renova,2015-04-01,-263347.0,-292944.97,29597.96875,707.4721473198775,29597.96875,True,29597.96875
5895,Renova,2015-07-01,-483749.0,-311225.6,172523.40625,638.9964962572204,172523.40625,True,-172523.40625
5896,Renova,2015-10-01,323815.0,-91435.65,415250.6484375,1347.643144912881,415250.6484375,True,415250.6484375
5897,Renova,2016-01-01,-366442.0,-360230.8,6211.1875,2591.0813586835216,6211.1875,True,-6211.1875
5898,Renova,2016-04-01,-160463.0,-160024.83,438.171875,2780.115011989417,438.171875,False,-438.171875
5899,Renova,2016-07-01,49417.0,-117132.07,166549.0703125,2647.917624384129,166549.0703125,True,166549.0703125
5900,Renova,2016-10-01,-46316.0,-116087.945,69771.9453125,2721.2947026921674,69771.9453125,True,69771.9453125
5901,Renova,2017-01-01,-23738.0,-52654.395,28916.39453125,2604.20159481989,28916.39453125,True,28916.39453125
5902,Renova,2017-04-01,182758.0,45819.465,136938.53515625,2341.6342750545095,136938.53515625,True,136938.53515625
5903,Renova,2017-07-01,298835.0,164523.27,134311.734375,2094.8385215455155,134311.734375,True,134311.734375
5904,Renova,2017-10-01,-33785.0,-43269.688,9484.6875,2140.856276384968,9484.6875,True,9484.6875
5905,Renova,2018-01-01,-466.0,-7523.166,7057.166015625,2195.281938096551,7057.166015625,True,7057.166015625
5906,Renova,2018-04-01,8891.0,9578.575,687.5751953125,2122.3698641452975,687.5751953125,False,-687.5751953125
5907,Renova,2018-07-01,66333.0,47036.344,19296.65625,2038.5941259873553,19296.65625,True,19296.65625
5908,Renova,2022-07-01,-73187.0,-45963.2,27223.80078125,1936.751599394601,27223.80078125,True,-27223.80078125
5909,Renova,2022-10-01,366604.0,227249.44,139354.5625,1880.2828532447786,139354.5625,True,139354.5625
5910,Renova,2023-01-01,-9911.0,-4973.306,4937.69384765625,2294.7258603835967,4937.69384765625,True,-4937.69384765625
5911,Renova,2023-04-01,-4437.0,-11694.12,7257.1201171875,2314.8026602409777,7257.1201171875,True,7257.1201171875
5912,Renova,2023-07-01,1998.0,1548.2355,449.7645263671875,2225.729129960315,449.7645263671875,False,449.7645263671875
5913,Renova,2023-10-01,-5170.0,-9978.695,4808.6953125,2038.2704138477377,4808.6953125,True,4808.6953125
5914,Renova,2024-01-01,-3916.0,-528.5285,3387.4714965820312,1900.6187048564334,3387.4714965820312,False,-3387.4714965820312
5915,Renova,2024-04-01,62141.0,57459.125,4681.875,1907.0414576382332,4681.875,True,4681.875
5916,Renova,2024-07-01,8749.0,2704.478,6044.52197265625,1935.9897667933856,6044.52197265625,True,6044.52197265625
5917,Riosulense,2021-01-01,5409.0,977.67334,4431.32666015625,36.00543744157545,4431.32666015625,True,4431.32666015625
5918,Riosulense,2021-04-01,-561.0,-4682.9785,4121.978515625,81.90835069908279,4121.978515625,True,4121.978515625
5919,Riosulense,2021-07-01,3823.0,400.0875,3422.9125061035156,62.23314183324568,3422.9125061035156,True,3422.9125061035156
5920,Riosulense,2021-10-01,2806.0,176.76968,2629.2303161621094,43.24215816301105,2629.2303161621094,True,2629.2303161621094
5921,Riosulense,2022-01-01,1978.0,988.68524,989.3147583007812,50.22094615079827,989.3147583007812,True,989.3147583007812
5922,Riosulense,2022-04-01,2396.0,1983.6844,412.3155517578125,48.50625683712075,412.3155517578125,True,412.3155517578125
5923,Riosulense,2022-07-01,9447.0,5255.628,4191.3720703125,44.22684528716716,4191.3720703125,True,4191.3720703125
5924,Riosulense,2022-10-01,11400.0,8087.932,3312.06787109375,50.86401123853537,3312.06787109375,True,3312.06787109375
5925,Riosulense,2023-01-01,7744.0,6067.7285,1676.271484375,45.46035087537095,1676.271484375,True,1676.271484375
5926,Riosulense,2023-04-01,5004.0,3586.2463,1417.753662109375,45.789277766636495,1417.753662109375,True,1417.753662109375
5927,Riosulense,2023-07-01,17627.0,10774.519,6852.4814453125,44.75434969718782,6852.4814453125,True,6852.4814453125
5928,Riosulense,2023-10-01,8271.0,8754.363,483.36328125,59.268031551267235,483.36328125,True,-483.36328125
5929,Riosulense,2024-01-01,-4609.0,-2678.03,1930.969970703125,54.74216549292748,1930.969970703125,True,-1930.969970703125
5930,Riosulense,2024-04-01,-4407.0,-3990.5798,416.420166015625,48.045538503457934,416.420166015625,True,-416.420166015625
5931,Riosulense,2024-07-01,-10051.0,-5007.2334,5043.7666015625,47.77247607551878,5043.7666015625,True,-5043.7666015625
5932,Riosulense,2024-10-01,10085.0,6372.2495,3712.75048828125,60.26013967502375,3712.75048828125,True,3712.75048828125
5933,Rni,2015-01-01,2643.0,-4282.8535,6925.853515625,182.33780506461,6925.853515625,True,6925.853515625
5934,Rni,2015-04-01,3619.0,3933.812,314.81201171875,168.18399801935533,314.81201171875,False,-314.81201171875
5935,Rni,2015-07-01,11120.0,3689.8108,7430.189208984375,168.68973636827567,7430.189208984375,True,7430.189208984375
5936,Rni,2015-10-01,-13950.0,-12512.404,1437.595703125,139.30100192016542,1437.595703125,True,-1437.595703125
5937,Rni,2016-01-01,-35501.0,-15224.209,20276.791015625,111.71151649025727,20276.791015625,True,-20276.791015625
5938,Rni,2016-04-01,-5674.0,-12306.325,6632.3251953125,197.7877012366407,6632.3251953125,True,6632.3251953125
5939,Rni,2016-07-01,-23787.0,-34081.53,10294.53125,181.23173404120857,10294.53125,True,10294.53125
5940,Rni,2016-10-01,-12939.0,-16050.754,3111.75390625,167.4487036265207,3111.75390625,True,3111.75390625
5941,Rni,2017-01-01,41737.0,30793.129,10943.87109375,155.86794356358226,10943.87109375,True,10943.87109375
5942,Rni,2017-04-01,70166.0,37632.703,32533.296875,189.32996173500382,32533.296875,True,32533.296875
5943,Rni,2017-07-01,20180.0,17837.943,2342.056640625,249.67594422234797,2342.056640625,True,2342.056640625
5944,Rni,2017-10-01,40274.0,37644.24,2629.76171875,257.19739120528584,2629.76171875,True,2629.76171875
5945,Rni,2018-01-01,14892.0,11666.883,3225.1171875,240.19187282482469,3225.1171875,True,3225.1171875
5946,Rni,2018-04-01,1059.0,-1572.7474,2631.7474365234375,259.27319793699337,2631.7474365234375,True,2631.7474365234375
5947,Rni,2018-07-01,-46.0,-1517.3129,1471.3128662109375,251.70866736365565,1471.3128662109375,True,1471.3128662109375
5948,Rni,2018-10-01,-24183.0,-25691.715,1508.71484375,256.9780861531302,1508.71484375,True,1508.71484375
5949,Rni,2019-01-01,-16543.0,-21521.016,4978.015625,268.3661819535981,4978.015625,True,4978.015625
5950,Rni,2019-04-01,36167.0,19421.105,16745.89453125,238.17379318299575,16745.89453125,True,16745.89453125
5951,Rni,2019-07-01,-41292.0,-27384.348,13907.65234375,244.50219194842074,13907.65234375,True,-13907.65234375
5952,Rni,2019-10-01,-44109.0,-37764.098,6344.90234375,288.9710808288335,6344.90234375,True,-6344.90234375
5953,Rni,2020-01-01,-52359.0,-39205.484,13153.515625,260.3939953198619,13153.515625,True,-13153.515625
5954,Rni,2020-04-01,-9007.0,-16971.975,7964.974609375,334.805323253606,7964.974609375,True,7964.974609375
5955,Rni,2020-07-01,18780.0,12009.073,6770.9267578125,322.8611834657942,6770.9267578125,True,6770.9267578125
5956,Rni,2020-10-01,-16276.0,-17120.99,844.990234375,342.73045229098597,844.990234375,True,844.990234375
5957,Rni,2021-01-01,-32174.0,-34077.695,1903.6953125,326.6921235634331,1903.6953125,True,1903.6953125
5958,Rni,2021-04-01,-34138.0,-34070.81,67.19140625,317.2075830338072,67.19140625,False,-67.19140625
5959,Rni,2021-07-01,-52566.0,-46720.25,5845.75,320.9392526110853,5845.75,True,-5845.75
5960,Rni,2021-10-01,13447.0,10388.763,3058.2373046875,292.3068598881035,3058.2373046875,True,3058.2373046875
5961,Rni,2022-01-01,5480.0,2023.5385,3456.4615478515625,306.4123142880495,3456.4615478515625,True,3456.4615478515625
5962,Rni,2022-04-01,-60937.0,-46447.92,14489.078125,350.7252525737534,14489.078125,True,-14489.078125
5963,Rni,2022-07-01,-79553.0,-55495.58,24057.421875,330.5256979742853,24057.421875,True,-24057.421875
5964,Rni,2022-10-01,-41194.0,-46532.49,5338.48828125,439.31278810815303,5338.48828125,True,5338.48828125
5965,Rni,2023-01-01,-48706.0,-55006.438,6300.4375,433.97500971126993,6300.4375,True,6300.4375
5966,Rni,2023-04-01,-58701.0,-60893.74,2192.73828125,424.8918637929389,2192.73828125,True,2192.73828125
5967,Rni,2023-07-01,-50815.0,-56593.785,5778.78515625,399.27443441867376,5778.78515625,True,5778.78515625
5968,Rni,2024-01-01,24631.0,18345.703,6285.296875,420.01162386184654,6285.296875,True,6285.296875
5969,Rni,2024-04-01,3263.0,-737.34814,4000.34814453125,395.17001665958145,4000.34814453125,True,4000.34814453125
5970,Rni,2024-07-01,-12266.0,-14153.277,1887.27734375,424.7060480676055,1887.27734375,True,1887.27734375
5971,Rni,2024-10-01,-852.0,-1183.179,331.178955078125,385.6937022218976,331.178955078125,False,331.178955078125
5972,Romi,2015-01-01,49430.0,46343.375,3086.625,118.12405007601062,3086.625,True,3086.625
5973,Romi,2015-04-01,14028.0,29105.709,15077.708984375,79.55903468710089,15077.708984375,True,-15077.708984375
5974,Romi,2015-07-01,23551.0,17697.344,5853.65625,154.51492639245404,5853.65625,True,5853.65625
5975,Romi,2015-10-01,60098.0,49775.48,10322.51953125,147.42750389567237,10322.51953125,True,10322.51953125
5976,Romi,2016-01-01,19837.0,15215.475,4621.525390625,157.07295225016895,4621.525390625,True,4621.525390625
5977,Romi,2016-04-01,24737.0,22677.426,2059.57421875,140.94836536698134,2059.57421875,True,2059.57421875
5978,Romi,2016-07-01,13783.0,15324.634,1541.6337890625,134.5724995290661,1541.6337890625,True,-1541.6337890625
5979,Romi,2016-10-01,3734.0,13678.895,9944.89453125,111.55220014453404,9944.89453125,True,-9944.89453125
5980,Romi,2017-01-01,15608.0,14364.609,1243.390625,145.2269757197088,1243.390625,True,1243.390625
5981,Romi,2017-04-01,54542.0,49007.703,5534.296875,143.50365783103365,5534.296875,True,5534.296875
5982,Romi,2017-07-01,35689.0,32378.334,3310.666015625,126.88418327423612,3310.666015625,True,3310.666015625
5983,Romi,2017-10-01,-9967.0,10768.941,20735.94140625,130.66019604408856,20735.94140625,True,-20735.94140625
5984,Romi,2018-01-01,-11231.0,-10091.522,1139.4775390625,205.2671435214189,1139.4775390625,True,-1139.4775390625
5985,Romi,2018-04-01,-1229.0,-10189.191,8960.19140625,131.10335055311384,8960.19140625,True,8960.19140625
5986,Romi,2018-07-01,-6680.0,-9109.5205,2429.5205078125,147.73087821330054,2429.5205078125,True,2429.5205078125
5987,Romi,2018-10-01,-8270.0,-8684.721,414.720703125,138.18265545262645,414.720703125,True,414.720703125
5988,Romi,2019-01-01,-13395.0,-7845.1274,5549.87255859375,124.66706539496333,5549.87255859375,True,-5549.87255859375
5989,Romi,2019-04-01,-18161.0,-12962.642,5198.3583984375,158.03497596401556,5198.3583984375,True,-5198.3583984375
5990,Romi,2019-07-01,93983.0,51843.2,42139.80078125,167.86482092829755,42139.80078125,True,42139.80078125
5991,Romi,2019-10-01,20962.0,28314.684,7352.68359375,373.6108169944093,7352.68359375,True,-7352.68359375
5992,Romi,2020-01-01,-15824.0,-14559.344,1264.65625,416.6020624680521,1264.65625,True,-1264.65625
5993,Romi,2020-04-01,6308.0,11965.825,5657.8251953125,396.4197346666339,5657.8251953125,True,-5657.8251953125
5994,Romi,2020-07-01,45740.0,35561.9,10178.1015625,353.322653185158,10178.1015625,True,10178.1015625
5995,Romi,2020-10-01,66856.0,60532.81,6323.19140625,349.04628085675006,6323.19140625,True,6323.19140625
5996,Romi,2021-01-01,3237.0,1136.1718,2100.8282470703125,314.06464898704996,2100.8282470703125,True,2100.8282470703125
5997,Romi,2021-04-01,-70533.0,-13319.716,57213.2841796875,319.9631053243768,57213.2841796875,True,-57213.2841796875
5998,Romi,2021-07-01,-16081.0,-11058.112,5022.8876953125,445.4291593983769,5022.8876953125,True,-5022.8876953125
5999,Romi,2021-10-01,26427.0,31475.643,5048.642578125,457.11789949281075,5048.642578125,True,-5048.642578125
6000,Romi,2022-01-01,-25157.0,-49444.836,24287.8359375,469.4908895242247,24287.8359375,True,24287.8359375
6001,Romi,2022-04-01,-1763.0,-1857.894,94.89404296875,422.1076658581398,94.89404296875,False,94.89404296875
6002,Romi,2022-07-01,2107.0,178.99489,1928.005111694336,457.5246925358666,1928.005111694336,True,1928.005111694336
6003,Romi,2022-10-01,24476.0,21580.625,2895.375,456.4552411532895,2895.375,True,2895.375
6004,Romi,2023-01-01,-5766.0,-11645.677,5879.6767578125,491.06859915828323,5879.6767578125,True,5879.6767578125
6005,Romi,2023-04-01,5240.0,1180.3733,4059.626708984375,471.11945024873603,4059.626708984375,True,4059.626708984375
6006,Romi,2023-07-01,56672.0,53001.84,3670.16015625,490.85299065117437,3670.16015625,True,3670.16015625
6007,Romi,2023-10-01,48027.0,45418.562,2608.4375,507.343130977412,2608.4375,True,2608.4375
6008,Romi,2024-01-01,48573.0,48073.215,499.78515625,525.0504893844778,499.78515625,False,499.78515625
6009,Romi,2024-04-01,15925.0,16551.525,626.525390625,484.68526827110594,626.525390625,False,-626.525390625
6010,Romi,2024-07-01,-11045.0,-9720.264,1324.736328125,446.29908839764306,1324.736328125,True,-1324.736328125
6011,Romi,2024-10-01,86230.0,67503.15,18726.8515625,492.47789542545354,18726.8515625,True,18726.8515625
6012,Rossi Resid,2015-01-01,-41471.0,-186480.25,145009.25,1488.2918105640877,145009.25,True,145009.25
6013,Rossi Resid,2015-04-01,111532.0,39646.23,71885.76953125,1272.4963467108964,71885.76953125,True,71885.76953125
6014,Rossi Resid,2015-07-01,-7284.0,-17269.902,9985.90234375,1163.251057769078,9985.90234375,True,9985.90234375
6015,Rossi Resid,2015-10-01,335584.0,279932.75,55651.25,1041.5811765659485,55651.25,True,55651.25
6016,Rossi Resid,2016-01-01,30665.0,-5605.378,36270.3779296875,1329.021131496199,36270.3779296875,True,36270.3779296875
6017,Rossi Resid,2016-04-01,-202759.0,-209456.9,6697.90625,1239.903063432201,6697.90625,True,6697.90625
6018,Rossi Resid,2016-07-01,53131.0,60937.902,7806.90234375,1087.6231495388547,7806.90234375,True,-7806.90234375
6019,Rossi Resid,2016-10-01,-22663.0,-38349.496,15686.49609375,1095.634580340022,15686.49609375,True,15686.49609375
6020,Rossi Resid,2017-01-01,-44909.0,-170847.19,125938.1875,1015.50971945995,125938.1875,True,125938.1875
6021,Rossi Resid,2017-04-01,1464.0,-5196.787,6660.787109375,1017.3387334571519,6660.787109375,True,6660.787109375
6022,Rossi Resid,2017-07-01,26757.0,31303.055,4546.0546875,983.7909724463935,4546.0546875,True,-4546.0546875
6023,Rossi Resid,2017-10-01,50981.0,26775.9,24205.099609375,916.8480948154928,24205.099609375,True,24205.099609375
6024,Rossi Resid,2018-01-01,756.0,-13005.796,13761.7958984375,949.1506885435216,13761.7958984375,True,13761.7958984375
6025,Rossi Resid,2018-04-01,44858.0,21515.355,23342.64453125,946.8146893271302,23342.64453125,True,23342.64453125
6026,Rumo S.A.,2015-01-01,-105809.0,-656479.4,550670.375,4255.397260289004,550670.375,True,550670.375
6027,Rumo S.A.,2017-01-01,74543.0,-94611.97,169154.96875,3237.165762896286,169154.96875,True,169154.96875
6028,Rumo S.A.,2017-04-01,-12452.0,-64675.22,52223.21875,2997.6397738951364,52223.21875,True,52223.21875
6029,Rumo S.A.,2017-07-01,244275.0,146731.2,97543.796875,2897.7888575901147,97543.796875,True,97543.796875
6030,Rumo S.A.,2017-10-01,-41197.0,-69788.26,28591.2578125,2979.608592387784,28591.2578125,True,28591.2578125
6031,Rumo S.A.,2018-01-01,-181147.0,-552334.2,371187.1875,2872.1791845788784,371187.1875,True,371187.1875
6032,Rumo S.A.,2018-04-01,167137.0,101516.46,65620.5390625,2637.1485090957012,65620.5390625,True,65620.5390625
6033,Rumo S.A.,2018-07-01,448368.0,227452.11,220915.890625,2599.935965604345,220915.890625,True,220915.890625
6034,Rumo S.A.,2018-10-01,273609.0,242619.52,30989.484375,3140.005219264737,30989.484375,True,30989.484375
6035,Rumo S.A.,2019-01-01,-20736.0,-23269.758,2533.7578125,2920.5217883823284,2533.7578125,False,2533.7578125
6036,Rumo S.A.,2019-04-01,382820.0,293540.94,89279.0625,2978.0151500526913,89279.0625,True,89279.0625
6037,Rumo S.A.,2019-07-01,805550.0,439214.56,366335.4375,2694.354795068623,366335.4375,True,366335.4375
6038,Rumo S.A.,2019-10-01,414105.0,398141.28,15963.71875,4609.054160072367,15963.71875,True,15963.71875
6039,Rumo S.A.,2020-01-01,-535715.0,-545277.06,9562.0625,4462.738798688302,9562.0625,True,9562.0625
6040,Rumo S.A.,2020-04-01,246209.0,320995.38,74786.375,4290.419863523767,74786.375,True,-74786.375
6041,Rumo S.A.,2020-07-01,524607.0,459275.84,65331.15625,4115.216782894854,65331.15625,True,65331.15625
6042,Rumo S.A.,2020-10-01,-308044.0,-444135.47,136091.46875,4324.9093561814325,136091.46875,True,136091.46875
6043,Rumo S.A.,2021-01-01,-508053.0,-441580.78,66472.21875,4234.377670143378,66472.21875,True,-66472.21875
6044,Rumo S.A.,2021-04-01,231443.0,185629.25,45813.75,4128.639629545925,45813.75,True,45813.75
6045,Rumo S.A.,2021-07-01,29998.0,1199.8414,28798.158569335938,3969.7681133146243,28798.158569335938,True,28798.158569335938
6046,Rumo S.A.,2021-10-01,133220.0,65233.54,67986.4609375,4453.649423850348,67986.4609375,True,67986.4609375
6047,Rumo S.A.,2022-01-01,329034.0,237154.8,91879.203125,4164.922036835611,91879.203125,True,91879.203125
6048,Rumo S.A.,2022-04-01,687776.0,506370.4,181405.59375,4224.744239522423,181405.59375,True,181405.59375
6049,Rumo S.A.,2022-07-01,920327.0,763972.6,156354.375,3454.1606666379435,156354.375,True,156354.375
6050,Rumo S.A.,2022-10-01,1384574.0,869326.5,515247.5,2826.925917617903,515247.5,True,515247.5
6051,Rumo S.A.,2023-01-01,8926.0,124122.91,115196.90625,4393.747038182108,115196.90625,True,-115196.90625
6052,Rumo S.A.,2023-04-01,960058.0,911278.25,48779.75,4191.062952316088,48779.75,True,48779.75
6053,Rumo S.A.,2023-07-01,861331.0,900790.7,39459.6875,3886.5962693159854,39459.6875,True,-39459.6875
6054,Rumo S.A.,2023-10-01,-17456.0,21239.521,38695.521484375,3995.868487654756,38695.521484375,True,-38695.521484375
6055,Rumo S.A.,2024-01-01,443575.0,472764.22,29189.21875,4145.006527408815,29189.21875,True,-29189.21875
6056,Rumo S.A.,2024-04-01,1142474.0,819918.6,322555.375,4154.27016882046,322555.375,True,322555.375
6057,Rumo S.A.,2024-07-01,734254.0,710908.3,23345.6875,4379.219229899028,23345.6875,True,23345.6875
6058,Rumo S.A.,2024-10-01,-178303.0,-142586.7,35716.296875,3867.765131751689,35716.296875,True,-35716.296875
6059,SLC Agricola,2015-01-01,7395.0,-51655.426,59050.42578125,287.10037861693553,59050.42578125,True,59050.42578125
6060,SLC Agricola,2015-04-01,-102398.0,-64804.58,37593.421875,262.72883977365024,37593.421875,True,-37593.421875
6061,SLC Agricola,2015-07-01,69519.0,8604.224,60914.7763671875,694.4350121048503,60914.7763671875,True,60914.7763671875
6062,SLC Agricola,2015-10-01,157968.0,44073.523,113894.4765625,800.2313606185322,113894.4765625,True,113894.4765625
6063,SLC Agricola,2016-01-01,-53682.0,-53086.883,595.1171875,1025.0181493306213,595.1171875,False,-595.1171875
6064,SLC Agricola,2016-04-01,-73453.0,-90704.305,17251.3046875,1064.512374185661,17251.3046875,True,17251.3046875
6065,SLC Agricola,2016-07-01,-62695.0,-65119.49,2424.48828125,957.7256439705949,2424.48828125,True,2424.48828125
6066,SLC Agricola,2016-10-01,398559.0,128316.555,270242.4453125,969.1575833363077,270242.4453125,True,270242.4453125
6067,SLC Agricola,2017-01-01,-61331.0,-64720.613,3389.61328125,1953.928485480419,3389.61328125,False,3389.61328125
6068,SLC Agricola,2017-04-01,-170145.0,-76112.04,94032.9609375,1756.6001158241174,94032.9609375,True,-94032.9609375
6069,SLC Agricola,2017-07-01,240752.0,140272.25,100479.75,1848.7896068598639,100479.75,True,100479.75
6070,SLC Agricola,2017-10-01,231154.0,189234.7,41919.296875,1663.4143654563622,41919.296875,True,41919.296875
6071,SLC Agricola,2018-01-01,65166.0,45858.46,19307.5390625,1598.6332088488082,19307.5390625,True,19307.5390625
6072,SLC Agricola,2018-04-01,38386.0,23103.166,15282.833984375,1454.9951340340413,15282.833984375,True,15282.833984375
6073,SLC Agricola,2018-07-01,-75495.0,-76470.73,975.7265625,1470.9538711501452,975.7265625,False,975.7265625
6074,SLC Agricola,2018-10-01,187671.0,143386.67,44284.328125,1418.3571620503965,44284.328125,True,44284.328125
6075,SLC Agricola,2019-01-01,-201628.0,-125010.66,76617.34375,1393.9530845773606,76617.34375,True,-76617.34375
6076,SLC Agricola,2019-04-01,-90396.0,-72420.5,17975.5,1476.5567344861895,17975.5,True,-17975.5
6077,SLC Agricola,2019-07-01,194032.0,170799.4,23232.59375,1520.144819686873,23232.59375,True,23232.59375
6078,SLC Agricola,2019-10-01,469853.0,316889.16,152963.84375,1445.8407026620093,152963.84375,True,152963.84375
6079,SLC Agricola,2020-01-01,-453672.0,-152296.56,301375.4375,1930.3494777731844,301375.4375,True,-301375.4375
6080,SLC Agricola,2020-04-01,167436.0,95230.75,72205.25,2841.3739577113292,72205.25,True,72205.25
6081,SLC Agricola,2020-07-01,331258.0,248548.75,82709.25,2765.9566577042665,82709.25,True,82709.25
6082,SLC Agricola,2020-10-01,569993.0,446811.03,123181.96875,2909.8767273633207,123181.96875,True,123181.96875
6083,SLC Agricola,2021-01-01,-173786.0,-273242.78,99456.78125,2664.0167745688,99456.78125,True,99456.78125
6084,SLC Agricola,2021-04-01,-71019.0,-59250.918,11768.08203125,2827.8411620189054,11768.08203125,True,-11768.08203125
6085,SLC Agricola,2021-07-01,102095.0,90700.15,11394.8515625,2583.325175084108,11394.8515625,True,11394.8515625
6086,SLC Agricola,2021-10-01,103245.0,101649.8,1595.203125,2727.0887383060694,1595.203125,False,1595.203125
